;CL00_PV_Solar_all;CL01_PV_Solar_all;CL02_PV_Solar_all;CL03_PV_Solar_all;CL04_PV_Solar_all;CL05_PV_Solar_all;CL06_PV_Solar_all
2271;0,19972899306435682;0,23004983282914196;0,3256519151171118;0,20209029668793194;0,2225994912824823;0,23739342970053884;0,22547125468548823
2272;0,08397539790590552;0,09405136086465479;0,14579229755582096;0,0825580552178386;0,07428328740020598;0,1014313985779932;0,08475450405222602
2273;0,00038403306798924736;0,0001531639457827895;0,020177345713216423;0,00019923364289500377;0,0;0,007455218497900536;0,0
2274;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2275;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2276;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2277;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2278;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2279;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2280;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2281;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2282;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2283;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2284;3,665187224012305e-05;0,0;0,0;0,0008563064763827902;0,0011943439737415818;0,0;0,002496643356820961
2285;0,11341296651935004;0,09254197843776608;0,05209806254150957;0,11896989760110971;0,09661178005985453;0,07019048674113088;0,12348161630769999
2286;0,29795995678588466;0,2517438430727287;0,2346107609829165;0,31343871455915034;0,24964641146234168;0,2196779621815773;0,29624762225081475
2287;0,43269545300581286;0,4022444609164102;0,4198700067246416;0,4671704717320259;0,36786265213659397;0,3715694862323697;0,41084900995046014
2288;0,454508193436418;0,4834019882606178;0,5703269163097615;0,4839491893027538;0,43069646108344306;0,47373752880493314;0,4787837953916111
2289;0,5166142081692944;0,5429889655654017;0,6793394460936372;0,5061906098134793;0,3496569133066323;0,44469097223469145;0,4164236560506296
2290;0,5436775366478233;0,5712951212827156;0,6671149896728709;0,5253024641162759;0,34734871768591363;0,35330662200313434;0,3938976275838249
2291;0,5249904727032639;0,506230165382051;0,6460100955721504;0,4820340366381165;0,3141473084456066;0,30388390712407665;0,3645730868820317
2292;0,4552002533315899;0,4528279114468783;0,6455768769757856;0,3924585496648654;0,32135138766329213;0,25238666962215717;0,393749865541059
2293;0,3931050924393922;0,3636454306767311;0,5555802465567887;0,32659727641665565;0,2690207184345113;0,20136606924838488;0,3439964909199074
2294;0,3006077708444446;0,24166042173799213;0,4023433978776877;0,27396651616752243;0,20185146254223213;0,1549709770458996;0,23631280331294482
2295;0,18327600045240833;0,15312388305987062;0,2632573612767635;0,18264205843156753;0,13026662106089112;0,10064929852403089;0,16144250510298291
2296;0,06603443481805242;0,06240440384454378;0,12307758371643471;0,07185081983634548;0,0552356038143948;0,043669738033110264;0,06137522649986595
2297;0,00024237877929405302;0,0007279762992865253;0,01770562450232001;0,00017823031364032815;0,0;0,003497123634782412;0,0
2298;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2299;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2300;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2301;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2302;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2303;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2304;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2305;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2306;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2307;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2308;0,0019046433750577138;6,212102642138275e-05;0,0;0,0028824818705177674;0,003344545595324114;0,0;0,004232620399204642
2309;0,1166509958436817;0,09213548374945266;0,053535076958401165;0,12222853612153231;0,1154523708819918;0,06953861157707181;0,10447197698402493
2310;0,30996824762966707;0,2874249479817181;0,23800929416380912;0,31787200427755125;0,3027300927622067;0,23784671305418081;0,27338733839285906
2311;0,4846258542133568;0,4692115273797594;0,4522436363558828;0,4900347499484071;0,4411017349701063;0,4249693375204451;0,4401219781992275
2312;0,5623982407373416;0,6080878071039221;0,6550137259885703;0,5458316233808078;0,5454823025055873;0,5548762350901676;0,5026354063961118
2313;0,6488193422969967;0,7151031955785756;0,788083947170678;0,5901353065945446;0,651432071136748;0,6840672672098823;0,5978358608627948
2314;0,705172729820723;0,789439720672908;0,8667848503124925;0,6597793614258678;0,7123554035344083;0,7845384393970353;0,6698321240334855
2315;0,723080889027512;0,7854927190821748;0,886663589307803;0,6862334356814493;0,7510739103135609;0,81530924129516;0,6796347031540249
2316;0,7102975305883614;0,7410622697025827;0,8463558187852152;0,654882841114697;0,7338969923236365;0,7706584781117319;0,6635184249750857
2317;0,6190472183674854;0,6388591566231646;0,7495704135171112;0,5838815427269017;0,6117705602587192;0,6745823784662557;0,5854995474473322
2318;0,4893968064002358;0,4965530740291896;0,6045324367544825;0,4475348448821934;0,4025352128097328;0,5314958251377061;0,43006127923760074
2319;0,3215470069842905;0,329203693507384;0,4225849627366915;0,2896464558356552;0,20783354597546894;0,3551036875386422;0,24318302224820318
2320;0,11263209987503031;0,11907137172525448;0,21514612760778784;0,10133228156783268;0,06784085100569813;0,15440615679350564;0,07448489181957048
2321;0,0007489428088291618;0,0029290140743027573;0,021286958766478122;0,0005342244334080483;6,169907378543914e-05;0,011079682657574506;0,0
2322;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2323;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2324;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2325;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2326;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2327;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2328;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2329;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2330;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2331;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2332;0,0025659788466087415;0,00018603913734808927;0,0;0,0023249667628659136;0,003135080288643291;0,0;0,0032844797184498876
2333;0,07227642265037643;0,07788562574878383;0,058293954763082766;0,05330397428071115;0,07044052055267305;0,08834260323677294;0,06354811981424313
2334;0,23409721398083377;0,2356797769927084;0,2931668920353269;0,1667526503401624;0,18076618056806698;0,2842811900312458;0,16611069224865777
2335;0,4095333141598118;0,4521606080698848;0,48935932095901175;0,326199813255844;0,28647244417593876;0,4539732302694968;0,2959477017362336
2336;0,5826241771877811;0,6287159531937472;0,6590905387163358;0,43007020162535964;0,41258023480126366;0,5996335694534266;0,36552628703304496
2337;0,7086331038950828;0,723127886438488;0,7879898733960267;0,46928434845212097;0,4895624428760161;0,688171771996461;0,34735113589097166
2338;0,7548931975565735;0,7766124709404646;0,8639437617343146;0,5477212028025759;0,4987338386659077;0,7065771146724039;0,39282863799830925
2339;0,7551513872782813;0,7775914452668611;0,8820723984573008;0,5683682319289007;0,48448703059504905;0,6973896589309996;0,4555453710303611
2340;0,6972205808926635;0,7161384145002385;0,8405829924690926;0,5517981630830285;0,392178326765806;0,6267665758129033;0,3918830467894839
2341;0,5960936669077446;0,618326599560973;0,7437010511004991;0,52478553279037;0,3775234512143541;0,47868167894548924;0,3912617854388715
2342;0,4501167676225294;0,4767380232847942;0,599096434544345;0,38976439925394724;0,30282651445018505;0,34985275897625223;0,32333285789599964
2343;0,29760839771802267;0,3059894392718441;0,42056685262232113;0,21018022620197588;0,19138393922510002;0,2275518733222688;0,22745752250496554
2344;0,10974259697808758;0,11163693168462227;0,2161794013969167;0,09160833527391009;0,07730465708235511;0,10067794800032413;0,07653445632019512
2345;0,0008783012463231841;0,004029129988273911;0,020739852341154046;0,0006441558710649137;0,0007117485537102157;0,01122898156091233;0,0
2346;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2347;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2348;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2349;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2350;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2351;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2352;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2353;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2354;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2355;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2356;0,00592596774903494;0,0005059958595610095;0,0;0,0069089288672647565;0,005776248076307033;0,0001651785547906021;0,006163648375419057
2357;0,12465094441066264;0,1068828785818306;0,060604778771668144;0,12745827967661677;0,08343602211861224;0,09068839064805045;0,07395539235242235
2358;0,32850152219373024;0,3146301135771402;0,29821138697323984;0,32242709162031247;0,22855248492466237;0,2968699568806044;0,18606057682691554
2359;0,507536384947177;0,5150312977120228;0,493362878015772;0,46764965475793663;0,35927495095601075;0,4786092069592063;0,3614985385495572
2360;0,650079633192751;0,668413025487832;0,6630588939323635;0,5596832916225949;0,5418503047489741;0,6325828932778892;0,47762130381649043
2361;0,7582604056601498;0,7794129809291326;0,7918605388386085;0,6885884769825268;0,7043066094158841;0,7395534801182946;0,6536905356813847
2362;0,8068870846157018;0,8300287501683481;0,8676370010808989;0,7659318698643459;0,7861409647718172;0,7934996701713846;0,7891427852002167
2363;0,8070660766498795;0,8298156754805537;0,8842359593342877;0,7919462821123778;0,7965575173082209;0,7964223017737415;0,7872267145354188
2364;0,7576871107865145;0,7788706306143093;0,8398125003140224;0,7457126627106246;0,7456980165956218;0,7474306831329269;0,74104072729562
2365;0,6540503554810068;0,6779089142415642;0,7400050083464389;0,6432082184262307;0,6438750450316925;0,6425130862460279;0,6398878378429518
2366;0,5068431460122607;0,5296403483389036;0,5945794717780173;0,4963430299869295;0,4980397912476515;0,49056555869426566;0,4927312315341189
2367;0,3263490443664116;0,3490604998369008;0,41520114451737583;0,316882112681711;0,32081780823740014;0,3193365721670499;0,31394924160766646
2368;0,11563005912062739;0,13424102607440516;0,211414193615965;0,1100210214937976;0,11297333410399824;0,1347944183194493;0,10675780493935255
2369;0,00124529814599031;0,00585145845071729;0,022613628732925353;0,0008533721395687899;0,002305385214436158;0,014278328707565046;6,757819115485546e-05
2370;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2371;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2372;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2373;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2374;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2375;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2376;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2377;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2378;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2379;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2380;0,007945022847468768;0,002318190181243053;0,0;0,008969838941465347;0,006193121457061164;0,00040338434399308284;0,011446380423459449
2381;0,12738503117397712;0,11127933086204306;0,06348311188825008;0,13202647407127865;0,07197699452492616;0,09777555373502617;0,1212466098380026
2382;0,34046911125123347;0,3317124553901821;0,29412821245027265;0,33971327358742975;0,2539941320713178;0,30753002417879105;0,33963077886669163
2383;0,519744222159393;0,5264041523414242;0,4836478847955152;0,516367167332877;0,47890401389342707;0,47875259496646083;0,5098377186679596
2384;0,6639341319841265;0,6767268847336656;0,6491198453850292;0,659636773206639;0,6276020876844816;0,6185337390754284;0,6472141219703893
2385;0,7595962167202112;0,7746033366324417;0,7712152651834444;0,7516354641921306;0,7126928697322874;0,7117362344083423;0,7242229180380796
2386;0,8023117345090915;0,8230173169988644;0,8441601620897137;0,7970632214435798;0,7579548339294324;0,7675365551470097;0,766852300887555
2387;0,7950380665999559;0,8198775495672005;0,8604811471681331;0,79173724982791;0,7571296312432348;0,7745153726422516;0,761003421202519
2388;0,7401773823203927;0,7662294787562918;0,8097452844667117;0,7357698805738154;0,7017610035604191;0,7311927271102081;0,7073014062835982
2389;0,6324946498075342;0,6610745262692773;0,7003220141940651;0,6316802082156983;0,6040543892380763;0,6440793539706521;0,6042436949368728
2390;0,48029557561089004;0,5155997553270559;0,5364580359517928;0,4825841951702121;0,46766462608520515;0,5128753773534898;0,46436630245572375
2391;0,300098652451041;0,33327741073333705;0,3673819427783041;0,300878898105446;0,30546230756250276;0,3501343035870028;0,3017198008211797
2392;0,10366144782814168;0,12568760815952595;0,17217391489380426;0,10380627004145172;0,1095379500103661;0,15089068004654915;0,10340120616543441
2393;0,0026626244977371056;0,007360354837055104;0,02810178824036481;0,001534333617277816;0,0037854259647885475;0,015819529455767437;0,0008213099727247756
2394;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2395;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2396;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2397;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2398;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2399;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2400;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2401;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2402;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2403;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2404;0,009295921667969944;0,003492256584506717;0,0;0,010577677703167159;0,011013058535708253;0,0007117341372880173;0,013099932988160163
2405;0,1073560637537834;0,08959036174171801;0,061932923766624653;0,11180689386421631;0,09366849083987604;0,0585558479752394;0,10258521807901644
2406;0,28534839603837453;0,2658704031219826;0,23636879086254098;0,2867601741439717;0,22986825979273479;0,14651710763082085;0,24301088842686036
2407;0,46235407494849895;0,4220482410184137;0,422153032619871;0,45064870907841054;0,3799479257686502;0,23697462875265957;0,43553678388501443
2408;0,6278186893500777;0,6090902981432347;0,576086493211545;0,6076805625024793;0,5702477778635044;0,2912411110211417;0,588272761037184
2409;0,7297944701922828;0,7140312011807491;0,6896763569363101;0,7280560475376013;0,6574885589314867;0,2834732757501214;0,6814851321985141
2410;0,766656242490067;0,7372213939916423;0,6770911587583639;0,7742297610812644;0,716020697569206;0,27314094583442594;0,733249921494136
2411;0,7451937971148601;0,7232011623179401;0,5641853236042242;0,7656529225319089;0,6884597210903769;0,3409726069277023;0,7368028196066574
2412;0,6514210394882819;0,6251003313021993;0,4488845894987434;0,6822916052509491;0,5870295715747245;0,4839571038913485;0,6625742099999049
2413;0,502688479352339;0,48356362576852796;0,3236363314685117;0,5460546388514054;0,451447867596638;0,46534966379981835;0,5285080619860096
2414;0,3079022329677621;0,30684664815937635;0,2962966061664857;0,33838509048444443;0,2939848459145247;0,4077335372436696;0,3589351111476149
2415;0,1347156295416524;0,1525384470364391;0,23572961515021026;0,16944795349226782;0,11118522208637495;0,27597187715070615;0,16035184684706785
2416;0,04472182325996944;0,05542092538480691;0,12254546592853625;0,0652858276047952;0,033131077387151986;0,12972299341935847;0,04459019279666632
2417;0,0016466587167530255;0,0039067090454944775;0,02732699030559071;0,0017425787988254002;0,0016563100186248745;0,017374052983419857;0,0007291239754781091
2418;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2419;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2420;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2421;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2422;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2423;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2424;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2425;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2426;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2427;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2428;0,012080089063164073;0,006299263299037677;0,0;0,01319697928365566;0,014636355317312659;0,0011322981242540332;0,015810800897452768
2429;0,13060605754481372;0,11090495428707005;0,06549771149736526;0,12825609904212076;0,13176880058171536;0,07529438231089854;0,1367760902350184
2430;0,3349099239385912;0,30393852364547425;0,2572566360345155;0,3260901459439204;0,30011369550737;0,22111948658075153;0,33903505739614126
2431;0,5108208011476425;0,4922712628016285;0,4670413707285849;0,5209096198033291;0,447581309398752;0,39841869344262076;0,5118968241585428
2432;0,6553875594640766;0,6361692129401296;0,6616817041327161;0,6555525724913829;0,5956553335582219;0,546662212041086;0,6354116851079669
2433;0,7546937070600628;0,7528892923992234;0,7851079107139296;0,748822232314818;0,6827224859029324;0,6403632303312273;0,7040042752318935
2434;0,7854692956780426;0,8103802840554832;0,8598894123894478;0,7838168583164351;0,7200339452699877;0,7014786635620498;0,7365969326355426
2435;0,7792482954338273;0,8049532095087485;0,8773127983966907;0,7657961485123813;0,6699874558551995;0,7275978663855995;0,7328700192591711
2436;0,7244919251153872;0,7420162848859247;0,8368319771816689;0,7155897956546715;0,5954651272148505;0,7042978170248734;0,666561954885522
2437;0,6272956943061233;0,6352901847565795;0,7436268866533045;0,6152091932904906;0,575203730081042;0,6279590427223805;0,5638546704357515
2438;0,45123430803464976;0,48452282737634;0,5883117862791907;0,4739538979244868;0,4678915568449511;0,5107226397168766;0,42622016891804426
2439;0,2724982915444326;0,301305298723514;0,40891817890398996;0,287797111453415;0,3073860347262395;0,3562618928635397;0,30250213021759054
2440;0,10060823808080255;0,1224148981806975;0,20300278910746206;0,09308999185868821;0,10791070794385747;0,15258338530968674;0,10245641394940065
2441;0,005711093327534116;0,010384078653666109;0,03071818697260285;0,0043911876273852665;0,006819412911412684;0,018702886749613234;0,003935177796535602
2442;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2443;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2444;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2445;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2446;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2447;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2448;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2449;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2450;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2451;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2452;0,014266407686719147;0,00886181991914514;0,0;0,01545595506506826;0,01678666329744361;0,003560517278864442;0,018029939947585418
2453;0,13456776189527714;0,12526438246658514;0,06308666472577246;0,13824038505135183;0,14040362848985222;0,0981163721440279;0,14646693987008796
2454;0,35142778724741053;0,3521974463889549;0,1398818674465225;0,3489890655777356;0,34606491210727586;0,2724078219128829;0,3497590936853847
2455;0,5278124812452988;0,530656428802975;0,20374756137672145;0,5247382583219465;0,49761166865861983;0,3962114033213656;0,5210197637480669
2456;0,6613556596801566;0,6695765745057431;0,33644004469205724;0,6568009425426119;0,6403512997975873;0,48044370530426145;0,640430987731063
2457;0,7546483139418969;0,7736686352811996;0,6808055349800677;0,7481268987104215;0,715271648510142;0,5210822908675522;0,7250114461096109
2458;0,7946593324213758;0,8189889924104321;0,8188684537386303;0,7892780219976245;0,7681937167608868;0,5546157326423142;0,7445306823998206
2459;0,7790992264514628;0,813926586815726;0,8445146584234249;0,7752931196753642;0,7452691590125915;0,6987787890806605;0,7413338843105917
2460;0,7077048943749094;0,7499363814899718;0,7885174421131691;0,7013158163847846;0,633374664381422;0,6730818601176635;0,6785796439793615
2461;0,6223953334767698;0,6369480583648133;0,6784059613663542;0,601282303587463;0,4542309862414421;0,563277001377719;0,5510062327009068
2462;0,47612633167122026;0,46787017418060245;0,5377045168141843;0,46626310162758866;0,21511094312696705;0,4122960603056266;0,3583946096371014
2463;0,28593101206849614;0,2661985053261507;0,3938261238025461;0,2901078811918589;0,13077310323245983;0,2609166309446975;0,14163527796676
2464;0,08927681425187417;0,09689351808150375;0,19756824193775252;0,0899730014331698;0,06343078017272287;0,09891578075170498;0,05405109351456657
2465;0,0060652351178897435;0,01011159816864117;0,032560332078020116;0,0048320354644720365;0,0050160289349906045;0,015746613198491865;0,0030842957562266272
2466;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2467;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2468;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2469;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2470;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2471;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2472;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2473;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2474;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2475;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2476;0,01494214660068212;0,008576191457214508;2,718573166566454e-05;0,01684288033559435;0,01826202639049963;0,004597494785819964;0,019739673180733636
2477;0,106148322583126;0,08640035205368454;0,06548378315215328;0,1143937644688514;0,1260069196407323;0,07795312057341813;0,1314904391941884
2478;0,25974898050215894;0,17568157344498245;0,1960843303143872;0,288589946247327;0,34137302498992567;0,2668287257551003;0,3416493060974884
2479;0,3571166035593479;0,2547294120338167;0,43186350815647306;0,4583838676222295;0,5139744949281861;0,48189451504485475;0,5188271274252689
2480;0,5515812099037778;0,48052419819230624;0,6510738338969996;0,6199867251167749;0,66202380470658;0,6202484811582836;0,6643686739931969
2481;0,6692337929772153;0,6801943219927615;0,7834202805983881;0,7360007033541518;0,7591327267320405;0,7316024249896813;0,7561583880014094
2482;0,7680102400349318;0,7859762380202846;0,8313777960503136;0,7323015374591064;0,8072441536568719;0,7668320434079249;0,8059365453910544
2483;0,7748193493656989;0,8219497727601172;0,7972938854789745;0,7364306428056855;0,8028694297265112;0,7835364028306607;0,8063651125077232
2484;0,7344127596194424;0,771754220868359;0,8111780035603807;0,7143480001298576;0,7426635628159511;0,7477397817766119;0,746661241275077
2485;0,6402251749839729;0,6745045887346766;0,7510329907780979;0,6313901367393514;0,6263491503956857;0,6530400914312483;0,6403566359497468
2486;0,5005335627757919;0,5299578536669751;0,6101779610731486;0,48368329138144606;0,4807032839183756;0,5200722071217586;0,48322482188250315
2487;0,3242820956144504;0,35230578256124245;0,4336289910135067;0,31868022246798555;0,3004025400876012;0,3526011912157188;0,30399855831262446
2488;0,11708542776285756;0,13396668015341873;0,21342610022412345;0,11055626861978587;0,09240513157462153;0,14570513721957876;0,1004788081580815
2489;0,008867799434134438;0,013369166966595382;0,026620262799880706;0,00757783262582818;0,008387579162971082;0,02157900518508028;0,006191728250085804
2490;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2491;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2492;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2493;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2494;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2495;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2496;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2497;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2498;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2499;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2500;0,01801793428246847;0,012601567781979444;0,00024226121919603897;0,019317708468971708;0,020896665255758763;0,007906270291616753;0,022101945472185504
2501;0,14667969876605622;0,13467289147205697;0,07328015785134473;0,14889087410291063;0,1476490681634643;0,11134668431342976;0,15326055169756667
2502;0,37530075693665593;0,37514751446540895;0,32778653963822396;0,37422870298900285;0,3648205713229314;0,34000734608800703;0,3730979799891018
2503;0,5464219616120293;0,5568022145019385;0,5266463785022983;0,5435977452441891;0,5324313005545289;0,5160877190910115;0,5392275473056668
2504;0,6790614805517323;0,70026861538774;0,6907532121343851;0,6730674444613425;0,6593876212552034;0,6529934789396964;0,6668014942315521
2505;0,7695082341473672;0,7940935078750211;0,8055036764616752;0,7623281221076317;0,7473638548359928;0,7508294184691774;0,7541507996145688
2506;0,8114235631123571;0,8403109996188094;0,8680861121708882;0,803984970632809;0,7887865415983167;0,8021667170440085;0,7944850683717731
2507;0,8025886467501647;0,8362100848563547;0,8810144095298326;0,7960633988495209;0,7820638530602461;0,8041409246325102;0,7867814246779709
2508;0,747532083797259;0,783831947838821;0,8422325528418177;0,738312478149847;0,7284601531910797;0,7619029223636156;0,7316118276688945
2509;0,648775802570931;0,6851667539744699;0,7542768778281242;0,6388406598624786;0,612725867108024;0,6751834189546523;0,6331869119856395
2510;0,5111128006327965;0,5459806291611605;0,6206852918496704;0,5014813319522115;0,4955241210417649;0,5458263023300446;0,4970779786770793
2511;0,34445930330882885;0,3737524135271852;0,4359916612398539;0,3356194906502967;0,33995617394165056;0,3836718264108825;0,33316891001117205
2512;0,12082267904035252;0,1394047524855195;0,2081827222683641;0,11680742295629334;0,12052601126623799;0,16343563298978314;0,11322965320741585
2513;0,010399689641483719;0,014953549029006925;0,030509557892728346;0,00923121962202954;0,011639011398390976;0,021408988237928344;0,008617610861928134
2514;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2515;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2516;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2517;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2518;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2519;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2520;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2521;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2522;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2523;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2524;0,01987812822553754;0,014443398950998259;0,00045069284817146783;0,021393943660002725;0,022817363438276048;0,009980335560652902;0,02299958172722767
2525;0,14966732858879014;0,13606465765076553;0,07773638271408484;0,15272121072640601;0,14980980205741404;0,11035986676226803;0,14305527572035687
2526;0,3818476505095202;0,37915468748023684;0,2845934776086047;0,3825278242423566;0,3735478480003466;0,3077824436148811;0,38768464712835915
2527;0,5486409885670465;0,5434629676607099;0,46710913126201303;0,5463948974936015;0,5329022730168546;0,44772560918223503;0,5469108658928737
2528;0,6761035382386404;0,6659055406512207;0,6391124710331363;0,6721105681199084;0,6592425020117008;0,5608634335992216;0,6704621828397385
2529;0,762287831463778;0,7433857906065262;0,7308054518562995;0,7550422388303886;0,7424003323475322;0,6751299278926728;0,7511537147713478
2530;0,7731532183522801;0,7917927222945039;0,7752736562825955;0,790118707292403;0,7821712109657695;0,6731067199340675;0,7880671251818175
2531;0,7753094467028414;0,7744042938101288;0,7991211541045056;0,7724257922645381;0,7739116498778096;0,5871071014030451;0,7714861288197972
2532;0,716851028583033;0,7062525444388569;0,7770878162382202;0,7147473859827942;0,7034367572164733;0,523517453858272;0,7136376319578815
2533;0,579897866906589;0,6059095165210828;0,5270249204812107;0,5891258525711395;0,5180390562314903;0,41514720138234784;0,5518826472675622
2534;0,41337111266948434;0,479042415457124;0,2520086654847554;0,4230125837012157;0,3672211563962677;0,27835260783367904;0,3711170877577421
2535;0,2571716082412323;0,31806458298411494;0,1588273483585611;0,23436837672844799;0,2512713019571968;0,1625618082693704;0,22344991839321743
2536;0,09982644115965096;0,10324427711185744;0,09548451191056254;0,08474890933862696;0,08125530945626626;0,07279422116292417;0,07478030806841154
2537;0,008413162727264728;0,010373900322572984;0,02405510974796949;0,0072283146499103725;0,009247152610431903;0,013684038282767694;0,005888388218840968
2538;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2539;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2540;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2541;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2542;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2543;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2544;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2545;0,0;0,0;0,0;0,0;0,0;0,0;0,0
