Name;Fueltype;Technology;Set;Country;inst-cap;Duration;YearCommissioned;Retrofit;Latitude;Longitude;File;projectID;Type
Mellach kombikraftwerk;Natural Gas;CCGT;PP;Austria;832,0;0,0;2011,0;2011,0;46,908219;15,492162;https://www.verbund.com/de-de/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO45146'], u'ENTSOE': [u'14W-WGM-KW-----J'], u'OPSD': [u'OEU5684']};Gas
Mochovce;Nuclear;Steam Turbine;PP;Slovakia;940,0;0,0;2000,0;2000,0;48,26409;18,45326;SEAS;{u'GEO': [u'GEO4330'], u'ENTSOE': [u'24WV--EMO------K'], u'OPSD': [u'OEU5550', u'OEU5551']};Nuclear
Martigues ponteau;Natural Gas;CCGT;PP;France;930,0;0,0;;;43,35822;5,02112;RTE;{u'GEO': [u'GEO45606'], u'ENTSOE': [u'17W100P100P0245F', u'17W100P100P0246D'], u'OPSD': [u'OEU104', u'OEU105']};Gas
Mala ctcc malaga;Natural Gas;CCGT;PP;Spain;415,509;0,0;2009,0;2009,0;36,748363;-4,562831;SEDE;{u'GEO': [u'GEO43794'], u'ENTSOE': [u'18WMALA1-12345-L'], u'OPSD': [u'OEU5109']};Gas
Buschhaus;Lignite;Steam Turbine;PP;Germany;352,0;0,0;1985,0;2002,0;52,17237156;10,97682873;;{u'GEO': [u'GEO43185'], u'ENTSOE': [u'11WD2BUSC0002637'], u'OPSD': [u'BNA0439']};Lignite
Fr ga morant;Natural Gas;CCGT;PP;France;401,0;0,0;2016,0;2016,0;46,27282;3,30095;RTE;{u'GEO': [u'GEO45400'], u'ENTSOE': [u'17W100P100P0318E'], u'OPSD': [u'OEU102']};Gas
Escombreras;Natural Gas;CCGT;PP;Spain;2014,89;0,0;2006,0;2006,0;37,57102175;-0,94201275;SEDE;{u'GEO': [u'GEO43776'], u'ENTSOE': [u'18WESC6-12345-07'], u'OPSD': [u'OEU5098', u'OEU5091', u'OEU5090', u'OEU5089']};Gas
Ljubljana;Lignite;Steam Turbine;PP;Slovenia;124,0;0,0;1966,0;1984,0;46,05811;14,54381;http://www.te-tol.si/index.php?sv_path=2455,2466;{u'GEO': [u'GEO41126'], u'ENTSOE': [u'28W-G-000000082I'], u'OPSD': [u'OEU5626', u'OEU5627', u'OEU5628']};Lignite
Dukonavy;Nuclear;NaN;PP;Czech Republic;2040,0;0,0;;;49,0852;16,1479;CEZ Group;{u'GPD': [u'GPD5031'], u'CARMA': [u'CARMA11427']};Nuclear
Nera montoro;Natural Gas;NaN;PP;Italy;56,0;0,0;;;42,498375700000004;12,4738871;;{u'ENTSOE': [u'26WIMPI-S10NMRNY'], u'CARMA': [u'CARMA30824']};Gas
Melnik;Hard Coal;NaN;PP;Czech Republic;1082,0;0,0;;;50,5763;13,7796;CEZ Group;{u'GPD': [u'GPD5151'], u'CARMA': [u'CARMA27996', u'CARMA27994']};Coal
Evm;Natural Gas;NaN;PP;Norway;382,0;0,0;;;60,8085;5,0374;ENTSOE;{u'GPD': [u'GPD11555'], u'ENTSOE': [u'50WP000000001475']};Gas
Finnfjordbotn;Natural Gas;NaN;PP;Norway;48,9;0,0;;;69,2356183;18,093993899999997;ENTSOE;{u'GPD': [u'GPD11574'], u'ENTSOE': [u'50WP000000001661']};Gas
Greenergy szabályozási központ;Natural Gas;NaN;PP;Hungary;49,1;0,0;;;47,547802000000004;19,073291;ENTSOE;{u'GPD': [u'GPD8990'], u'ENTSOE': [u'15WGREEN-----PPZ']};Gas
Chiusdino;Geothermal;NaN;PP;Italy;17,0;0,0;2010,0;2010,0;43,1893594;11,1390878;ENTSOE;{u'GPD': [u'GPD10207'], u'ENTSOE': [u'26WIMPI-01528495']};Geothermal
Chp brikel;Lignite;NaN;CHP;Bulgaria;200,0;0,0;;;42,1551;25,9072;ENTSOE;{u'GPD': [u'GPD3389'], u'ENTSOE': [u'32W001100100233F']};Lignite
Chp deven;Hard Coal;NaN;CHP;Bulgaria;132,0;0,0;;;43,1964;27,6368;ENTSOE;{u'GPD': [u'GPD3390'], u'ENTSOE': [u'32W001100100026K']};Coal
Melkoya;Natural Gas;NaN;PP;Norway;250,0;0,0;;;70,68936590000001;23,600448;ENTSOE;{u'GPD': [u'GPD11709'], u'ENTSOE': [u'50WP00000000456T']};Gas
Mondi świecie;Hard Coal;NaN;PP;Poland;100,0;0,0;;;53,393949600000006;18,381560399999998;ENTSOE;{u'GPD': [u'GPD12051'], u'ENTSOE': [u'19W000000000238Y']};Coal
Nowa;Hard Coal;NaN;PP;Poland;155,0;0,0;;;51,19176179999999;15,525407500000002;ENTSOE;{u'GPD': [u'GPD12052'], u'ENTSOE': [u'19W000000000239W']};Coal
Nuova larderello;Geothermal;NaN;PP;Italy;17,0;0,0;2005,0;2005,0;43,2383151;10,8867808;ENTSOE;{u'GPD': [u'GPD10290'], u'ENTSOE': [u'26WIMPI-S09NLVR8']};Geothermal
Nuova radicondoli;Geothermal;NaN;PP;Italy;59,0;0,0;2002,0;2002,0;43,2611791;11,043548;ENTSOE;{u'GPD': [u'GPD10293'], u'ENTSOE': [u'26WIMPI-S09RDCNB']};Geothermal
Pkn orlen;Oil;NaN;PP;Poland;345,0;0,0;;;52,24966;19,623673899999996;ENTSOE;{u'GPD': [u'GPD12055'], u'ENTSOE': [u'19W0000000002345']};OilOther
Megalopoli;Natural Gas;NaN;PP;Greece;845,0;0,0;;;37,401244;22,1364871;Public Power Corporation of Greece;{u'GPD': [u'GPD8831'], u'ENTSOE': [u'29WAISMEGAL-V--J']};Gas
Kiisa arej;Natural Gas;NaN;PP;Estonia;250,0;0,0;;;59,24421870000001;24,703897899999998;ENTSOE;{u'GPD': [u'GPD5546'], u'ENTSOE': [u'38W-MT--AREJ---M', u'38W-MT--AREJ2--A']};Gas
Eni s.p.a. raffineria venezia;Natural Gas;NaN;PP;Italy;15,0;0,0;;;45,4651849;12,264538;;{u'ENTSOE': [u'26WIMPI-S05APGPJ'], u'CARMA': [u'CARMA47937']};Gas
Voghera;Natural Gas;NaN;PP;Italy;381,0;0,0;;;44,99165989999999;9,0120442;;{u'ENTSOE': [u'26WIMPI-S03VEGHN'], u'CARMA': [u'CARMA48474']};Gas
Porto viro;Natural Gas;NaN;PP;Italy;134,0;0,0;;;45,0403366;12,2191758;;{u'ENTSOE': [u'26WIMPI-S05CNTRB'], u'CARMA': [u'CARMA35488']};Gas
Tatabánya erőmű;Natural Gas;NaN;PP;Hungary;43,3;0,0;;;47,5601589;18,4279957;;{u'ENTSOE': [u'15WTATAB-----PPG'], u'CARMA': [u'CARMA44703']};Gas
Beringen;Natural Gas;NaN;PP;Belgium;419,8;0,0;2011,0;2011,0;51,04793;5,21862;ELIA Belgian Grid Operator;{u'GPD': [u'GPD977'], u'ENTSOE': [u'22WT-POWE000244W']};Gas
Termoutilizzatore;Natural Gas;NaN;PP;Italy;85,0;0,0;;;45,511618;10,209968;;{u'ENTSOE': [u'26WIMPI-S03ATSMM'], u'CARMA': [u'CARMA45073']};Gas
Tjeldbergodden;Natural Gas;NaN;PP;Norway;37,5;0,0;;;63,40843160000001;8,6937046;;{u'ENTSOE': [u'50WP00000000740W'], u'CARMA': [u'CARMA45570']};Gas
Trapani c.le;Natural Gas;NaN;PP;Italy;212,0;0,0;;;38,0176177;12,537202;;{u'ENTSOE': [u'26WIMPI-S19TCRPN'], u'CARMA': [u'CARMA46170']};Gas
Torrente tona;Natural Gas;NaN;PP;Italy;11,0;0,0;;;41,741107299999996;15,0542511;;{u'ENTSOE': [u'26WIMPI-S14CTTLZ'], u'CARMA': [u'CARMA45958']};Gas
Tor valle;Natural Gas;NaN;PP;Italy;131,0;0,0;;;41,823354200000004;12,429460800000001;;{u'ENTSOE': [u'26WIMPI-S12ATCRM'], u'CARMA': [u'CARMA45895']};Gas
Tec bobovdol ead;Lignite;NaN;PP;Bulgaria;570,0;0,0;;;42,28371420000001;23,032473;ENTSOE;{u'GPD': [u'GPD3404'], u'ENTSOE': [u'32W001100100218B']};Lignite
Svanemolle denmark;Natural Gas;Steam Turbine;CHP;Denmark;74,24141245140346;0,0;;;55,7131;12,588;;{u'GEO': [u'GEO44234'], u'CARMA': [u'CARMA43927']};Gas
Bg cassino;Natural Gas;CCGT;CHP;Italy;91,65051958355144;0,0;;;41,476000000000006;13,752;;{u'GEO': [u'GEO44005'], u'CARMA': [u'CARMA40609']};Gas
Bg melfi;Natural Gas;CCGT;CHP;Italy;91,65051958355144;0,0;;;41,0664;15,7119;;{u'GEO': [u'GEO44006'], u'CARMA': [u'CARMA40610']};Gas
Thermie serres;Natural Gas;Gas Engines;CHP;Greece;14,747185550106618;0,0;;;41,0634;23,5184;;{u'GEO': [u'GEO42780'], u'CARMA': [u'CARMA40664', u'CARMA40665']};Gas
Setubal;Oil;Steam Turbine;PP;Portugal;911,9707629928647;0,0;;;38,51;-8,845;;{u'GEO': [u'GEO43567'], u'CARMA': [u'CARMA40710']};OilOther
Sisak;Oil;Steam Turbine;PP;Croatia;383,02772045700334;0,0;;;45,4538;16,4144;;{u'GEO': [u'GEO44821'], u'CARMA': [u'CARMA41796', u'CARMA41795']};OilOther
Enel sulcis grazia deledda;Hard Coal;Steam Turbine;PP;Italy;537,5640347025341;0,0;2001,0;2001,0;39,1961;8,4002;;{u'GEO': [u'GEO42710'], u'CARMA': [u'CARMA43614']};Coal
Teesside and heat;Natural Gas;CCGT;PP;United Kingdom;1672,6219823998138;0,0;;;54,575519426648;-1,1275577545166;;{u'GEO': [u'GEO5676'], u'CARMA': [u'CARMA44839']};Gas
Thessaloniki;Natural Gas;CCGT;PP;Greece;366,60207833420577;0,0;;;40,6872;22,885;;{u'GEO': [u'GEO42772'], u'CARMA': [u'CARMA45241', u'CARMA56824', u'CARMA45240']};Gas
Tisova;Lignite;Steam Turbine;CHP;Czech Republic;270,78131664292795;0,0;1993,0;1993,0;50,1496;12,6108;;{u'GEO': [u'GEO42205'], u'CARMA': [u'CARMA45547']};Lignite
Enel porto tolle;Oil;Steam Turbine;PP;Italy;2407,602814301164;0,0;;;44,9569;12,4883;;{u'GEO': [u'GEO44000'], u'CARMA': [u'CARMA35481']};OilOther
Enel torrevaldaliga nord;Hard Coal;Steam Turbine;PP;Italy;1819,447502070115;0,0;;;42,1269;11,7583;;{u'GEO': [u'GEO43714'], u'CARMA': [u'CARMA45963']};Coal
Tunes ocgt;Natural Gas;OCGT;PP;Portugal;183,61019511047334;0,0;;;37,1642;-8,2647;;{u'GEO': [u'GEO43563'], u'CARMA': [u'CARMA46590']};Gas
Seraing;Natural Gas;CCGT;PP;Belgium;421,5923900843366;0,0;;;50,603;5,4917;;{u'GEO': [u'GEO41967'], u'CARMA': [u'CARMA40596', u'CARMA40595']};Gas
Randers denmark;Hard Coal;Steam Turbine;CHP;Denmark;47,783469751336355;0,0;2002,0;2002,0;56,4584;10,0475;;{u'GEO': [u'GEO44227'], u'CARMA': [u'CARMA36595']};Coal
Plomin;Hard Coal;Steam Turbine;PP;Croatia;303,2412503450192;0,0;;;45,137;14,164000000000001;;{u'GEO': [u'GEO44820'], u'CARMA': [u'CARMA34965']};Coal
Del mincio;Natural Gas;CCGT;PP;Italy;366,60207833420577;0,0;;;45,3993;10,7142;;{u'GEO': [u'GEO43709'], u'CARMA': [u'CARMA35258']};Gas
Porici;Lignite;Steam Turbine;PP;Czech Republic;151,04434498337764;0,0;1996,0;1996,0;50,5727;15,9634;;{u'GEO': [u'GEO42324'], u'CARMA': [u'CARMA35330']};Lignite
Rijeka;Oil;Steam Turbine;PP;Croatia;291,83064415771685;0,0;;;45,2862;14,5207;;{u'GEO': [u'GEO44822'], u'CARMA': [u'CARMA37333']};OilOther
Roosecote;Natural Gas;CCGT;PP;United Kingdom;209,8796898463328;0,0;;;54,105162550958994;-3,1902408599854;;{u'GEO': [u'GEO5165'], u'CARMA': [u'CARMA37933']};Gas
Ruien;Hard Coal;Steam Turbine;PP;Belgium;816,9135501718849;0,0;;;50,7836;3,4904;;{u'GEO': [u'GEO41974'], u'CARMA': [u'CARMA38226']};Coal
Sajoszoged ocgt hungary;Natural Gas;OCGT;PP;Hungary;111,8437736713543;0,0;;;47,9393;20,97;;{u'GEO': [u'GEO42665'], u'CARMA': [u'CARMA38754']};Gas
Tirrenopower vado ligure;Hard Coal;Steam Turbine;PP;Italy;606,4825006900384;0,0;;;44,2755;8,4305;;{u'GEO': [u'GEO42713'], u'CARMA': [u'CARMA47493']};Coal
Varna;Hard Coal;Steam Turbine;PP;Bulgaria;1157,8302285900731;0,0;;;43,196000000000005;27,7644;;{u'GEO': [u'GEO42183'], u'CARMA': [u'CARMA47789']};Coal
Assemini;Oil;NaN;PP;Italy;176,0;0,0;;;39,2106099;9,0018424;;{u'ENTSOE': [u'26WIMPI-S20ASSMU'], u'CARMA': [u'CARMA2363', u'CARMA2364']};OilOther
Augusta c.le;Oil;NaN;PP;Italy;144,0;0,0;;;37,2500684;15,221697099999998;;{u'ENTSOE': [u'26WIMPI-S19ACGSY'], u'CARMA': [u'CARMA2532']};OilOther
Adria;Natural Gas;NaN;PP;Italy;15,0;0,0;;;45,0555487;12,056038099999999;;{u'ENTSOE': [u'26WIMPI-S05CPRT5'], u'CARMA': [u'CARMA52201']};Gas
Velebit pump;Hydro;Pumped Storage;Store;Croatia;276,0;0,0;1984,0;1984,0;44,2007328;15,6811168;energy_storage_exchange;{u'ESE': [u'ESE162'], u'CARMA': [u'CARMA47897']};PumSt
Veltheim;Hard Coal;Steam Turbine;PP;Germany;294,05212154668527;0,0;;;52,1898;8,9335;;{u'GEO': [u'GEO44479'], u'CARMA': [u'CARMA47920']};Coal
Vilvoorde verbrande brug;Natural Gas;CCGT;PP;Belgium;352,85450039667296;0,0;;;50,9414;4,4246;;{u'GEO': [u'GEO41969'], u'CARMA': [u'CARMA63507']};Gas
Zagreb te to;Natural Gas;CCGT;CHP;Croatia;300,61370423404867;0,0;;;45,7816;16,0169;;{u'GEO': [u'GEO44823'], u'CARMA': [u'CARMA50841', u'CARMA50840']};Gas
Nuova sasso;Geothermal;NaN;PP;Italy;17,0;0,0;;;45,0778848;7,7161985999999985;;{u'ENTSOE': [u'26WIMPI-S09NSVSF'], u'CARMA': [u'CARMA62521']};Geothermal
Fužine;Hydro;Pumped Storage;Store;Croatia;4,6;0,0;1957,0;1957,0;45,304985200000004;14,7148369;energy_storage_exchange;{u'ESE': [u'ESE161'], u'CARMA': [u'CARMA14407']};PumSt
Kirchentellinsfurt;Hydro;Pumped Storage;Store;Germany;1,3;0,0;;;48,601960999999996;9,100986599999999;energy_storage_exchange;{u'ESE': [u'ESE35'], u'CARMA': [u'CARMA22267']};PumSt
Reisach;Hydro;Pumped Storage;Store;Germany;99,0;3,0;1955,0;1955,0;49,529869;12,2858418;energy_storage_exchange;{u'ESE': [u'ESE44'], u'CARMA': [u'CARMA37007']};PumSt
Schwarzenbach;Hydro;Pumped Storage;Store;Germany;44,0;4,5;;;48,65593079999999;8,3262275;energy_storage_exchange;{u'ESE': [u'ESE46'], u'CARMA': [u'CARMA40235']};PumSt
Sorpesee;Hydro;Pumped Storage;Store;Germany;7,42;0,0;;;51,351040399999995;7,9680569000000006;energy_storage_exchange;{u'ESE': [u'ESE47'], u'CARMA': [u'CARMA42430']};PumSt
Tanzmühle;Hydro;Pumped Storage;Store;Germany;35,0;3,0;1959,0;1959,0;49,552215999999994;12,281255999999999;energy_storage_exchange;{u'ESE': [u'ESE48'], u'CARMA': [u'CARMA44564']};PumSt
Enel andrea palladio fusina;Hard Coal;Steam Turbine;PP;Italy;882,1563646400557;0,0;;;45,4314;12,2468;;{u'GEO': [u'GEO3079'], u'CARMA': [u'CARMA14378']};Coal
Osijek te to;Natural Gas;OCGT;CHP;Croatia;82,95079880625444;0,0;;;45,542;18,7449;;{u'GEO': [u'GEO44826'], u'CARMA': [u'CARMA32927']};Gas
Gallileistraat;Natural Gas;NaN;CHP;Netherlands;211,99079228278262;0,0;;;51,9107;4,4269;;{u'GEO': [u'GEO44528'], u'CARMA': [u'CARMA14482']};Gas
Esch sur alzette luxembourg;Natural Gas;CCGT;PP;Luxembourg;352,85450039667296;0,0;;;49,5119;5,9646;;{u'GEO': [u'GEO45217'], u'CARMA': [u'CARMA12700']};Gas
Escucha;Hard Coal;Steam Turbine;PP;Spain;147,02606077334264;0,0;;;40,7954;-0,8156;;{u'GEO': [u'GEO43838'], u'CARMA': [u'CARMA12716']};Coal
Fe ferrara;Natural Gas;CCGT;PP;Italy;907,3401438771592;0,0;;;44,8623;11,59085;;{u'GEO': [u'GEO43699', u'GEO43988'], u'CARMA': [u'CARMA7650', u'CARMA13337', u'CARMA13339']};Gas
E.on fiume santo;Hard Coal;Steam Turbine;PP;Italy;955,6693950267273;0,0;;;40,8461;8,3068;;{u'GEO': [u'GEO42715'], u'CARMA': [u'CARMA13508']};Coal
Freimann;Natural Gas;Steam Turbine;CHP;Germany;146,64970360771053;0,0;;;48,1889;11,5957;;{u'GEO': [u'GEO44309'], u'CARMA': [u'CARMA14083']};Gas
Enel galileo ferraris trino;Natural Gas;CCGT;PP;Italy;683,7128760932937;0,0;;;45,2521;8,1938;;{u'GEO': [u'GEO44002'], u'CARMA': [u'CARMA59920']};Gas
Ham ghent ocgt and heat;Natural Gas;OCGT;PP;Belgium;145,3969057727606;0,0;;;51,0596;3,7364;;{u'GEO': [u'GEO41975'], u'CARMA': [u'CARMA14922']};Gas
Gorzow;Natural Gas;CCGT;CHP;Poland;89,35925659396266;0,0;;;52,7496;15,2687;;{u'GEO': [u'GEO42499'], u'CARMA': [u'CARMA15541']};Gas
Grafenrheinfeld;Nuclear;NaN;PP;Germany;1279,7637930743645;0,0;;;49,9844;10,1828;;{u'GEO': [u'GEO3362'], u'CARMA': [u'CARMA15640']};Nuclear
Enel brindisi sud federico;Hard Coal;Steam Turbine;PP;Italy;2425,930002760153;0,0;;;40,56324;18,03182;;{u'GEO': [u'GEO3078'], u'CARMA': [u'CARMA13225']};Coal
Brugge herdersbrug;Natural Gas;CCGT;PP;Belgium;421,5923900843366;0,0;;;51,2629;3,2112;;{u'GEO': [u'GEO41950'], u'CARMA': [u'CARMA5979']};Gas
Brunsbüttel ocgt;Natural Gas;OCGT;PP;Germany;238,6000504988892;0,0;;;53,8925;9,2009;;{u'GEO': [u'GEO44334'], u'CARMA': [u'CARMA6003']};Gas
Castejon iberdrola;Natural Gas;CCGT;PP;Spain;366,60207833420577;0,0;;;42,1718;-1,6773;;{u'GEO': [u'GEO43800'], u'CARMA': [u'CARMA7343']};Gas
Chvaletice;Lignite;Steam Turbine;PP;Czech Republic;732,3362181012249;0,0;1997,0;1997,0;50,0275;15,4533;;{u'GEO': [u'GEO42196'], u'CARMA': [u'CARMA8662']};Lignite
Cet constanta chpp;Oil;Steam Turbine;CHP;Romania;91,1970762992865;0,0;;;44,1585;28,607;;{u'GEO': [u'GEO41137'], u'CARMA': [u'CARMA9258']};OilOther
Miechowice;Hard Coal;Steam Turbine;CHP;Poland;114,86410997917393;0,0;;;50,349;18,843;;{u'GEO': [u'GEO40609'], u'CARMA': [u'CARMA28378']};Coal
Lenzing;Hard Coal;Steam Turbine;PP;Austria;64,3239015883374;0,0;;;47,9767;13,6201;;{u'GEO': [u'GEO45719'], u'CARMA': [u'CARMA24955']};Coal
Linoperamata crete;Oil;Gas Turbine;PP;Greece;168,60943749680018;0,0;;;35,34;25,0523;;{u'GEO': [u'GEO45686'], u'CARMA': [u'CARMA25351']};OilOther
Liter ocgt hungary;Natural Gas;OCGT;PP;Hungary;111,8437736713543;0,0;;;47,1075;18,0143;;{u'GEO': [u'GEO42666'], u'CARMA': [u'CARMA25411']};Gas
Lynemouth;Hard Coal;Steam Turbine;PP;United Kingdom;385,9434095300243;0,0;;;55,20421999999999;-1,5219;;{u'GEO': [u'GEO4107'], u'CARMA': [u'CARMA26322']};Coal
Halemba;Hard Coal;Steam Turbine;CHP;Poland;183,78257596667828;0,0;;;50,232;18,852;;{u'GEO': [u'GEO40603'], u'CARMA': [u'CARMA16582']};Coal
Montalto di castro alessandro volta;Natural Gas;CCGT;PP;Italy;3299,418705007852;0,0;;;42,3572;11,5373;;{u'GEO': [u'GEO43996'], u'CARMA': [u'CARMA29136']};Gas
Montoir bretagne;Natural Gas;CCGT;PP;France;398,67976018844877;0,0;;;47,3074;-2,1373;;{u'GEO': [u'GEO42813'], u'CARMA': [u'CARMA29280']};Gas
Mussalo finland;Hard Coal;Steam Turbine;CHP;Finland;287,61973138785146;0,0;;;60,4352;26,9118;;{u'GEO': [u'GEO44258'], u'CARMA': [u'CARMA30011']};Coal
Opatovice;Lignite;Steam Turbine;CHP;Czech Republic;332,29755896343084;0,0;;;50,1264;15,7922;;{u'GEO': [u'GEO42203'], u'CARMA': [u'CARMA32664']};Lignite
Jertovec;Natural Gas;CCGT;PP;Croatia;71,48740527517013;0,0;2012,0;2012,0;46,0386;16,1814;;{u'GEO': [u'GEO44825'], u'CARMA': [u'CARMA20242']};Gas
Kallo;Natural Gas;Steam Turbine;PP;Belgium;239,22232901007786;0,0;;;51,2577;4,2941;;{u'GEO': [u'GEO41966'], u'CARMA': [u'CARMA20952']};Gas
Kings lynn;Natural Gas;CCGT;PP;United Kingdom;311,61176658407487;0,0;;;52,72735;0,37954;;{u'GEO': [u'GEO3861'], u'CARMA': [u'CARMA22192']};Gas
Kladno;Hard Coal;Steam Turbine;CHP;Czech Republic;474,15904599403;0,0;2010,0;2010,0;50,15318;14,128979999999999;;{u'GEO': [u'GEO42323'], u'CARMA': [u'CARMA22399']};Coal
Gustav knepper;Hard Coal;Steam Turbine;PP;Germany;651,5092318018744;0,0;1997,0;1997,0;51,5683;7,34915;;{u'GEO': [u'GEO44474', u'GEO44322'], u'CARMA': [u'CARMA22515']};Coal
Komorany cioal;Lignite;Steam Turbine;CHP;Czech Republic;216,95460461248786;0,0;1993,0;1993,0;50,522;13,5718;;{u'GEO': [u'GEO42204'], u'CARMA': [u'CARMA22725']};Lignite
International paper kwidzyn;Hard Coal;NaN;PP;Poland;111,6;0,0;;;53,70719399999999;18,9259764;;{u'ENTSOE': [u'19W0000000002337'], u'CARMA': [u'CARMA23503']};Coal
Inesco wkk;Natural Gas;NaN;PP;Belgium;133,0;0,0;;;51,219787298703096;4,32663917541504;;{u'ENTSOE': [u'22WINESCO000149P'], u'CARMA': [u'CARMA1741']};Gas
Larino tg;Natural Gas;NaN;PP;Italy;248,0;0,0;;;41,82774209999999;14,915524300000001;;{u'ENTSOE': [u'26WIMPI-S14LTRNT'], u'CARMA': [u'CARMA24506']};Gas
Linate;Natural Gas;NaN;PP;Italy;24,0;0,0;;;45,452176;9,276308;;{u'ENTSOE': [u'26WIMPI-S03CLGN4'], u'CARMA': [u'CARMA25286']};Gas
Enipower livorno;Natural Gas;NaN;PP;Italy;203,0;0,0;;;43,548473;10,3105674;;{u'ENTSOE': [u'26WIMPI-S09AGPP4'], u'CARMA': [u'CARMA25491']};Gas
Inkoo;Hard Coal;NaN;PP;Finland;695,0;0,0;;;60,04587539999999;24,0045755;;{u'ENTSOE': [u'44W-T-LV-000001R'], u'CARMA': [u'CARMA19401']};Coal
Langerlo;Hard Coal;NaN;PP;Belgium;470,0;0,0;;;50,946529999999996;5,497949999999999;;{u'ENTSOE': [u'22WLANGER000171H', u'22WLANGER0001694'], u'CARMA': [u'CARMA14905']};Coal
Hagen kabel;Natural Gas;NaN;PP;Germany;250,0;0,0;;;51,4065932;7,4911898999999975;;{u'ENTSOE': [u'11WD7GARE5XHAKW5'], u'CARMA': [u'CARMA16482']};Gas
Gasturbiner halmstad;Oil;NaN;PP;Sweden;250,0;0,0;;;56,6743748;12,8577885;;{u'ENTSOE': [u'46WPU00000000024'], u'CARMA': [u'CARMA16641']};OilOther
Gasturbiner malmö;Oil;NaN;PP;Sweden;126,0;0,0;;;55,604981;13,003822;;{u'ENTSOE': [u'46WPU00000000032'], u'CARMA': [u'CARMA17386']};OilOther
Herrenhausen kwh;Natural Gas;NaN;PP;Germany;100,0;0,0;;;52,408941799999994;9,6693916;;{u'ENTSOE': [u'11WD2HERR5GKW--1'], u'CARMA': [u'CARMA17565']};Gas
Lőrinci gázturbinás erőmű;Oil;NaN;PP;Hungary;170,0;0,0;;;47,7390261;19,6756557;;{u'ENTSOE': [u'15WLORINC----PPF'], u'CARMA': [u'CARMA25807']};OilOther
Milazzo;Natural Gas;NaN;PP;Italy;152,0;0,0;;;38,2207102;15,2419327;;{u'ENTSOE': [u'26WIMPI-S19TMRC9'], u'CARMA': [u'CARMA28443', u'CARMA28444']};Gas
Montemartini;Natural Gas;NaN;PP;Italy;80,0;0,0;;;41,9036835;12,500376199999998;;{u'ENTSOE': [u'26WIMPI-S12AOCS3'], u'CARMA': [u'CARMA37867']};Gas
Chp lukoil nefto;Natural Gas;NaN;CHP;Bulgaria;257,0;0,0;;;42,506058;27,46781;;{u'ENTSOE': [u'32W0011001000676'], u'CARMA': [u'CARMA30762']};Gas
Stabilimento villa s.lucia;Natural Gas;NaN;PP;Italy;12,0;0,0;;;41,497965;13,7810579;;{u'ENTSOE': [u'26WIMPI-0089078L'], u'CARMA': [u'CARMA48244']};Gas
Lucy;Hard Coal;NaN;PP;France;245,0;0,0;;;48,941676;6,470103;;{u'ENTSOE': [u'17W100P100P0354A'], u'CARMA': [u'CARMA26103']};Coal
Malpensa;Natural Gas;NaN;PP;Italy;80,0;0,0;;;45,6300625;8,725530699999998;;{u'ENTSOE': [u'26WIMPI-S03SMLPC'], u'CARMA': [u'CARMA26835']};Gas
Azotati;Natural Gas;NaN;PP;Italy;236,0;0,0;;;45,462577;12,234430099999999;;{u'ENTSOE': [u'26WIMPI-S05AZTT6'], u'CARMA': [u'CARMA27201']};Gas
Masseria vincelli;Natural Gas;NaN;PP;Italy;5,0;0,0;;;45,7563889;12,3136111;;{u'ENTSOE': [u'26WIMPI-S14ETEAI'], u'CARMA': [u'CARMA27448']};Gas
Canavese;Natural Gas;NaN;PP;Italy;15,0;0,0;;;45,391156;7,781129999999999;;{u'ENTSOE': [u'26WIMPI-S03CNVSF'], u'CARMA': [u'CARMA27535']};Gas
Castelmassa;Natural Gas;NaN;PP;Italy;54,0;0,0;;;45,02219900000001;11,311409800000002;;{u'ENTSOE': [u'26WIMPI-S05CSTM1'], u'CARMA': [u'CARMA7376']};Gas
Cartiera reno medici santa giustina;Natural Gas;NaN;PP;Italy;10,0;0,0;;;46,073413099999996;12,036436199999999;;{u'ENTSOE': [u'26WIMPI-0465591D'], u'CARMA': [u'CARMA7244']};Gas
Celano;Natural Gas;NaN;PP;Italy;175,0;0,0;;;42,08225119999999;13,542987400000001;;{u'ENTSOE': [u'26WIMPI-S13SCNDQ'], u'CARMA': [u'CARMA7561']};Gas
Coge. centro citta';Natural Gas;NaN;PP;Italy;11,0;0,0;;;45,434186;10,997788;;{u'ENTSOE': [u'26WIMPI-S05CCCL7'], u'CARMA': [u'CARMA7647']};Gas
Npp cernavoda;Nuclear;NaN;PP;Romania;1298,0;0,0;;;44,3175539;28,0577087;;{u'ENTSOE': [u'30W-CERNAVODA--E'], u'CARMA': [u'CARMA7712']};Nuclear
Blachownia;Hard Coal;NaN;PP;Poland;158,0;0,0;;;50,78505;18,962239999999998;;{u'ENTSOE': [u'19W000000000034D'], u'CARMA': [u'CARMA4825']};Coal
Boffalora;Natural Gas;NaN;PP;Italy;88,0;0,0;;;45,46282710000001;8,8293459;;{u'ENTSOE': [u'26WIMPI-S03SBNFX'], u'CARMA': [u'CARMA26581', u'CARMA26580']};Gas
Enipower brindisi;Natural Gas;NaN;PP;Italy;1260,0;0,0;;;40,6327278;17,9417616;;{u'ENTSOE': [u'26WIMPI-S16EBNPL'], u'CARMA': [u'CARMA5809']};Gas
