Country;Duration;File;Fueltype;Latitude;Longitude;Name;Prob;Retrofit;Set;Technology;Type;YearCommissioned;inst-cap;projectID;Year;year_mu;year_stdev
Spain;0,0;Red Eléctrica de España, SEDE;Natural Gas;37,572744;-0,938408;Cartagena;;2006,0;PP;CCGT;Gas;2006,0;1277,564;{u'GPD': [u'GPD13255'], u'GEO': [u'GEO43777'], u'ENTSOE': [u'18WCTGN3-1234-0V', u'18WCTGN1-1234-0C', u'18WCTGN2-1234-03'], u'CARMA': [u'CARMA322'], u'OPSD': [u'OEU2260', u'OEU2031', u'OEU5086', u'OEU5087', u'OEU5092']};2006,0;;
Spain;0,0;Red Eléctrica de España, SEDE;Lignite;40,996283;-0,38417;Teruel;;1980,0;PP;Steam Turbine;Lignite;1979,0;1055,77;{u'GPD': [u'GPD13722'], u'GEO': [u'GEO43820'], u'ENTSOE': [u'18WTER2-12345-03', u'18WTER3-12345-0U', u'18WTER1-12345-0D'], u'CARMA': [u'CARMA45105'], u'OPSD': [u'OEU4648', u'OEU4647', u'OEU4649']};1980,0;;
Austria;0,0;Wien Energie, http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67831/channelId/-49066;Natural Gas;48,18331;16,43375;Simmering;;2009,0;PP;CCGT;Gas;2009,0;1272,0;{u'GPD': [u'GPD806'], u'GEO': [u'GEO45176'], u'ENTSOE': [u'14W-PROD-SIM---P'], u'CARMA': [u'CARMA41674'], u'OPSD': [u'OEU5682']};2009,0;;
France;0,0;RTE Transmission Operator, RTE;Hard Coal;47,27712;-1,88012;Cordemais;;;PP;Steam Turbine;Coal;;1160,0;{u'GPD': [u'GPD6048'], u'GEO': [u'GEO2771'], u'ENTSOE': [u'17W100P100P0237E', u'17W100P100P0236G'], u'CARMA': [u'CARMA9345'], u'OPSD': [u'OEU75', u'OEU74']};1967,0;1975,0;5,0
Poland;0,0;ENTSOE, GPI;Hard Coal;53,20981;14,46696;Dolna_odra;;1996,0;PP;Steam Turbine;Coal;1996,0;1362,0;{u'GPD': [u'GPD12027'], u'GEO': [u'GEO40628'], u'ENTSOE': [u'19W000000000043C'], u'CARMA': [u'CARMA11034'], u'OPSD': [u'OEU241', u'OEU240', u'OEU243', u'OEU242', u'OEU244', u'OEU245']};1996,0;;
Denmark;0,0;ENTSOE, Energinet DK;Hard Coal;56,24895;10,34725;Studstrup;;1986,0;PP;Steam Turbine;Coal;1984,0;395,0;{u'GPD': [u'GPD5447'], u'GEO': [u'GEO44220'], u'ENTSOE': [u'45V0000000000148'], u'CARMA': [u'CARMA43481'], u'OPSD': [u'OEU5871', u'OEU5870']};1986,0;;
Austria;0,0;Wien Energie, http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67831/channelId/-49066;Natural Gas;48,19878;16,46315;Donaustadt;;2001,0;PP;OCGT;Gas;1985,0;347,0;{u'GPD': [u'GPD738'], u'GEO': [u'GEO45178'], u'ENTSOE': [u'14W-PROD-DO----O'], u'CARMA': [u'CARMA11078'], u'OPSD': [u'OEU5683']};2001,0;;
Poland;0,0;ENTSOE, GPI;Hard Coal;50,55071;22,07761;Stalowa_wola;;;PP;Steam Turbine;Coal;;250,0;{u'GPD': [u'GPD12066'], u'GEO': [u'GEO42464'], u'ENTSOE': [u'19W000000000193U'], u'CARMA': [u'CARMA43030'], u'OPSD': [u'OEU319', u'OEU320']};1975,0;1975,0;5,0
Denmark;0,0;ENTSOE, Energinet DK;Natural Gas;55,51132;9,61331;Skærbæk;;1997,0;PP;Steam Turbine;Gas;1997,0;430,0;{u'GPD': [u'GPD5443'], u'GEO': [u'GEO44237'], u'ENTSOE': [u'45V000000000010G'], u'CARMA': [u'CARMA41847'], u'OPSD': [u'OEU5869']};1997,0;;
Austria;0,0;energy_storage_exchange, Vorarlberger Illwerke AG;Hydro;46,9858102;10,0265864;Kops;;2009,0;Store;Pumped Storage;PumSt;1968,0;525,0;{u'GPD': [u'GPD768'], u'OPSD': [u'BNA0778', u'BNA0777'], u'ESE': [u'ESE64'], u'GEO': [u'GEO45211', u'GEO45210'], u'CARMA': [u'CARMA22811', u'CARMA22810']};2009,0;;
Germany;0,0;;Natural Gas;52,42520804;13,30976486;Lichterfelde;;1998,0;CHP;Steam Turbine;Gas;1972,0;288,0;{u'GEO': [u'GEO44465'], u'ENTSOE': [u'11WD8LICH5G----1'], u'CARMA': [u'CARMA25174', u'CARMA25178'], u'OPSD': [u'BNA0075', u'BNA0076']};1998,0;;
Netherlands;0,0;Tennet_Q4;Hard Coal;51,96262;4,02152;Maasvlakte_mv;;;PP;Steam Turbine;Coal;;2178,0;{u'GEO': [u'GEO44521', u'GEO44519'], u'ENTSOE': [u'49W000000000100F', u'49W000000000102B', u'49W000000000101D'], u'CARMA': [u'CARMA26387'], u'OPSD': [u'OEU19', u'OEU21', u'OEU20']};1984,0;1975,0;5,0
Finland;0,0;EnergyAuthority;Nuclear;61,23729300000001;21,43869;Olkiluoto;;;PP;Steam Turbine;Nuclear;;1770,0;{u'GEO': [u'GEO4610'], u'ENTSOE': [u'44W-T-YV-0000034', u'44W-T-YV-0000026', u'44W-T-YV-0000042'], u'CARMA': [u'CARMA32475'], u'OPSD': [u'OEU1326', u'OEU1325']};1964,0;1970,0;4,0
Germany;0,0;;Natural Gas;51,042119;13,708597;Dresden_nossener_brücke;;1995,0;CHP;CCGT;Gas;1995,0;260,0;{u'GEO': [u'GEO44315'], u'ENTSOE': [u'11WD8DRES5X---PZ'], u'CARMA': [u'CARMA31724'], u'OPSD': [u'BNA0207']};1995,0;;
Denmark;0,0;Energinet DK;Hard Coal;57,0726;10,04252;Nordjylland_turbine;;1998,0;PP;Steam Turbine;Coal;1976,0;435,0;{u'GEO': [u'GEO44223'], u'ENTSOE': [u'45V0000000000156'], u'CARMA': [u'CARMA31505'], u'OPSD': [u'OEU5867', u'OEU5866']};1998,0;;
France;0,0;RTE;Nuclear;48,5153;3,51776;Nogent;;;PP;Steam Turbine;Nuclear;;2620,0;{u'GEO': [u'GEO4511'], u'ENTSOE': [u'17W100P100P0220V', u'17W100P100P0219G'], u'CARMA': [u'CARMA31426'], u'OPSD': [u'OEU207', u'OEU206']};1972,0;1970,0;4,0
Spain;0,0;SEDE;Hard Coal;43,292086;-6,394014;Narcea;;1984,0;PP;Steam Turbine;Coal;1969,0;501,81000000000006;{u'GEO': [u'GEO43831'], u'ENTSOE': [u'18WNRC3-12345-06', u'18WNRC2-12345-0G'], u'CARMA': [u'CARMA30484'], u'OPSD': [u'OEU5030', u'OEU5029']};1984,0;;
Finland;0,0;EnergyAuthority;Hard Coal;60,46608759999999;22,025087399999997;Naantali;;;PP;Steam Turbine;Coal;;450,0;{u'GEO': [u'GEO44255'], u'ENTSOE': [u'44W-T-YT-000006G'], u'CARMA': [u'CARMA30106'], u'OPSD': [u'OEU1317']};1973,0;1975,0;5,0
Netherlands;0,0;Tennet_Q2;Natural Gas;51,68506;4,58094;Moerdijk;;;PP;CCGT;Gas;;800,0;{u'GEO': [u'GEO44515', u'GEO44514'], u'ENTSOE': [u'49W000000000063W'], u'CARMA': [u'CARMA28911'], u'OPSD': [u'OEU61', u'OEU62']};1989,0;1990,0;8,0
Finland;0,0;EnergyAuthority;Hard Coal;61,632585;21,40646;Meri_pori;;;PP;Steam Turbine;Coal;;565,0;{u'GEO': [u'GEO44250'], u'ENTSOE': [u'44W-T-LV-000003N'], u'CARMA': [u'CARMA28105'], u'OPSD': [u'OEU1305']};1980,0;1975,0;5,0
Netherlands;0,0;Tennet_Q4;Natural Gas;52,10292000000001;5,07137;Lage_weide;;;PP;CCGT;Gas;;247,0;{u'GEO': [u'GEO44503'], u'ENTSOE': [u'49W000000000047U'], u'CARMA': [u'CARMA24049'], u'OPSD': [u'OEU18']};1989,0;1990,0;8,0
Austria;0,0;https://www.verbund.com/de-de/ueber-verbund/kraftwerke/unsere-kraftwerke;Hard Coal;46,908219;15,492162;Mellach_fernheizkraftwerk;;1986,0;CHP;Steam Turbine;Coal;1986,0;246,0;{u'GEO': [u'GEO45150'], u'ENTSOE': [u'14W-WML-KW-----0'], u'CARMA': [u'CARMA27974'], u'OPSD': [u'OEU5685']};1986,0;;
Spain;0,0;SEDE;Lignite;43,16853;-8,409357;Meirama;;1980,0;PP;Steam Turbine;Lignite;1980,0;557,2;{u'GEO': [u'GEO43830'], u'ENTSOE': [u'18WMEI1-12345-0I'], u'CARMA': [u'CARMA27916'], u'OPSD': [u'OEU5028']};1980,0;;
Germany;0,0;;Lignite;51,182122;12,373287;Braunkohlekraftwerk_lippendorf;;2000,0;PP;Steam Turbine;Lignite;1999,0;1750,0;{u'GEO': [u'GEO44197'], u'ENTSOE': [u'11WD8LIPD1L----P'], u'CARMA': [u'CARMA25377'], u'OPSD': [u'BNA0116', u'BNA0115']};2000,0;;
Germany;0,0;;Hard Coal;52,3150224;10,09141738;Kwm;;2003,0;PP;Steam Turbine;Coal;1979,0;690,0;{u'GEO': [u'GEO44476'], u'ENTSOE': [u'11WD2MEHR2CSWH-O'], u'CARMA': [u'CARMA27905'], u'OPSD': [u'BNA0464']};2003,0;;
Finland;0,0;EnergyAuthority;Hard Coal;60,283333;24,836389;Martinlaakso;;;PP;Steam Turbine;Coal;;171,7;{u'GEO': [u'GEO44260'], u'ENTSOE': [u'44W-T-YT-000020M'], u'CARMA': [u'CARMA27393'], u'OPSD': [u'OEU1301']};1982,0;1975,0;5,0
Germany;0,0;;Natural Gas;50,025813;8,2404275;Mainz;;2001,0;PP;CCGT;Gas;1977,0;769,2;{u'GEO': [u'GEO44316'], u'ENTSOE': [u'11WD7BISC5GKW23O'], u'CARMA': [u'CARMA26667'], u'OPSD': [u'BNA0626', u'BNA0627']};2001,0;;
Sweden;0,0;Nordpool;Natural Gas;55,625626;13,040265;Öresundsverket_malmö;;;PP;CCGT;Gas;;448,0;{u'GEO': [u'GEO44338'], u'ENTSOE': [u'46WPU00000000040'], u'CARMA': [u'CARMA32737'], u'OPSD': [u'OEU5470']};1989,0;1990,0;8,0
Germany;0,0;;Hard Coal;51,61349328;7,475942649333332;Lünen;;2013,0;PP;Steam Turbine;Coal;1962,0;1208,0;{u'GEO': [u'GEO44329', u'GEO45030'], u'ENTSOE': [u'11WD7LUNE2S--KW8'], u'CARMA': [u'CARMA26211'], u'OPSD': [u'BNA0619', u'BNA0618', u'BNA1508']};2013,0;;
Germany;0,0;;Natural Gas;49,453181;8,433591999999999;Industriekraftwerk_ludwigshafen;;2003,0;PP;CCGT;Gas;2003,0;12,0;{u'GEO': [u'GEO44310'], u'ENTSOE': [u'11WD7LUDW2GA800M'], u'CARMA': [u'CARMA26120', u'CARMA26121'], u'OPSD': [u'BNA1196b']};2003,0;;
Finland;0,0;EnergyAuthority;Nuclear;60,371235;26,347092;Loviisa;;;PP;Steam Turbine;Nuclear;;1009,0;{u'GEO': [u'GEO4091'], u'ENTSOE': [u'44W-T-YV-0000018', u'44W-T-YV-000000A'], u'CARMA': [u'CARMA25955'], u'OPSD': [u'OEU1295', u'OEU1296']};1972,0;1970,0;4,0
Spain;0,0;SEDE;Hard Coal;36,978652;-1,9044330000000005;Litoral_almeria;;1997,0;PP;Steam Turbine;Coal;1984,0;1119,59;{u'GEO': [u'GEO43821'], u'ENTSOE': [u'18WLIT1-12345-0A', u'18WLIT2-12345-00'], u'CARMA': [u'CARMA25414'], u'OPSD': [u'OEU4779', u'OEU4780']};1997,0;;
Switzerland;0,0;Schweizerische Eidgenossenschaft;Nuclear;47,60109;8,18259;Leibstadt;;1984,0;PP;Steam Turbine;Nuclear;1984,0;1245,0;{u'GEO': [u'GEO4025'], u'ENTSOE': [u'12W-0000000052-D'], u'CARMA': [u'CARMA24868'], u'OPSD': [u'OEU1018']};1984,0;;
France;0,0;RTE;Nuclear;51,01267000000001;2,13956;Gravelines;;;PP;Steam Turbine;Nuclear;;5460,0;{u'GEO': [u'GEO3383'], u'ENTSOE': [u'17W100P100P0217K', u'17W100P100P0214Q', u'17W100P100P0215O', u'17W100P100P0216M', u'17W100P100P0213S', u'17W100P100P0218I'], u'CARMA': [u'CARMA15774'], u'OPSD': [u'OEU200', u'OEU202', u'OEU201', u'OEU205', u'OEU203', u'OEU204']};1965,0;1970,0;4,0
Denmark;0,0;Energinet DK;Oil;55,81028000000001;11,87987;Kyndby;;1976,0;PP;Steam Turbine;OilOther;1973,0;665,0;{u'GEO': [u'GEO44217'], u'ENTSOE': [u'45V0000000000083'], u'CARMA': [u'CARMA23526'], u'OPSD': [u'OEU5862', u'OEU5861', u'OEU5864', u'OEU5863']};1976,0;;
Germany;0,0;;Nuclear;52,481878;7,306658;Emsland;;1988,0;PP;Steam Turbine;Nuclear;1988,0;1336,0;{u'GEO': [u'GEO3071'], u'ENTSOE': [u'11WD7KKE-1K--KW5'], u'CARMA': [u'CARMA12432'], u'OPSD': [u'BNA0607']};1988,0;;
Germany;0,0;;Lignite;51,05744518;6,577080395;Frimmersdorf;;1990,0;PP;Steam Turbine;Lignite;1966,0;562,0;{u'GEO': [u'GEO44211'], u'ENTSOE': [u'11WD7FRIM2B-KW-M'], u'CARMA': [u'CARMA14153'], u'OPSD': [u'BNA0314', u'BNA0313']};1990,0;;
Germany;0,0;;Natural Gas;49,420836;11,007737;Franken;;1976,0;PP;CCGT;Gas;1973,0;823,0;{u'GEO': [u'GEO44466'], u'ENTSOE': [u'11WD2GEBE000177K'], u'CARMA': [u'CARMA13964'], u'OPSD': [u'BNA0745', u'BNA0744']};1976,0;;
Sweden;0,0;Nordpool;Nuclear;60,40399300000001;18,174347;Forsmark;;;PP;Steam Turbine;Nuclear;;3291,0;{u'GEO': [u'GEO3200'], u'ENTSOE': [u'46WPU0000000016U', u'46WPU0000000017S', u'46WPU0000000015W'], u'CARMA': [u'CARMA13776'], u'OPSD': [u'OEU5450', u'OEU5451', u'OEU5452']};1968,0;1970,0;4,0
France;0,0;RTE;Nuclear;49,53671;-1,88229;Flamanville;;;PP;Steam Turbine;Nuclear;;2660,0;{u'GEO': [u'GEO3183'], u'ENTSOE': [u'17W100P100P0209J', u'17W100P100P0210Y'], u'CARMA': [u'CARMA13539'], u'OPSD': [u'OEU196', u'OEU197']};1966,0;1970,0;4,0
France;0,0;RTE;Nuclear;47,90303;7,56308;Fessenheim;;;PP;Steam Turbine;Nuclear;;1760,0;{u'GEO': [u'GEO3171'], u'ENTSOE': [u'17W100P100P0208L', u'17W100P100P0207N'], u'CARMA': [u'CARMA13363'], u'OPSD': [u'OEU195', u'OEU194']};1971,0;1970,0;4,0
Spain;0,0;SEDE;Natural Gas;41,296437;-0,336406;Escatron;;2008,0;PP;CCGT;Gas;2007,0;1078,995;{u'GEO': [u'GEO43766'], u'ENTSOE': [u'18WECT3-123456-N'], u'CARMA': [u'CARMA12698', u'CARMA12699'], u'OPSD': [u'OEU5106', u'OEU5107']};2008,0;;
Denmark;0,0;Energinet DK;Hard Coal;55,45632;8,45523;Esbjerg;;1992,0;PP;Steam Turbine;Coal;1992,0;400,0;{u'GEO': [u'GEO44221'], u'ENTSOE': [u'45V0000000000164'], u'CARMA': [u'CARMA12686'], u'OPSD': [u'OEU5855']};1992,0;;
Germany;0,0;;Natural Gas;52,48187800000001;7,306658;Emsland1;;2011,0;PP;CCGT;Gas;1973,0;1837,0;{u'GEO': [u'GEO44323'], u'ENTSOE': [u'11WD7EMSL-G-KW-T'], u'CARMA': [u'CARMA12440', u'CARMA12439'], u'OPSD': [u'BNA0605', u'BNA0604', u'BNA0603', u'BNA0606', u'BNA0602']};2011,0;;
Netherlands;0,0;Tennet_Q3;Natural Gas;51,33319;3,78947;Elsta;;;PP;CCGT;Gas;;456,0;{u'GEO': [u'GEO44511'], u'ENTSOE': [u'49W000000000048S'], u'CARMA': [u'CARMA12352'], u'OPSD': [u'OEU37']};1990,0;1990,0;8,0
Netherlands;0,0;Tennet_Q1;Natural Gas;53,43949;6,86165;Eemscentrale_ec;;;PP;CCGT;Gas;;1929,0;{u'GEO': [u'GEO44495'], u'ENTSOE': [u'49W000000000084O', u'49W000000000086K', u'49W000000000082S', u'49W000000000080W', u'49W000000000088G'], u'CARMA': [u'CARMA11839'], u'OPSD': [u'OEU40', u'OEU42', u'OEU43', u'OEU44', u'OEU41', u'OEU45']};1996,0;1990,0;8,0
Austria;0,0;https://www.evn.at/EVN-Group/Energie-Zukunft/Energie-aus-Niederosterreich/Gas-und-Kohle.aspx;Hard Coal;48,32695;15,919770000000002;Dürnrohr;;1987,0;PP;CCGT;Coal;1987,0;704,0;{u'GEO': [u'GEO45151'], u'ENTSOE': [u'14W-KW-DU2-EVN-K'], u'CARMA': [u'CARMA11533'], u'OPSD': [u'OEU5687']};1987,0;;
Germany;0,0;;Natural Gas;51,07908;6,828710000000001;Dormagen;;2000,0;PP;CCGT;Gas;2000,0;585,5;{u'GEO': [u'GEO44311'], u'ENTSOE': [u'11WD7BRAU5G-KW-N'], u'CARMA': [u'CARMA11163'], u'OPSD': [u'BNA0199']};2000,0;;
France;0,0;RTE;Natural Gas;51,04628;2,31835;Dk;;2005,0;PP;CCGT;Gas;2005,0;796,0;{u'GEO': [u'GEO2947'], u'ENTSOE': [u'17W100P100P0350I'], u'CARMA': [u'CARMA10943'], u'OPSD': [u'OEU99']};2005,0;;
Netherlands;0,0;Tennet_Q4;Natural Gas;52,33898;5,02134;Diemen_dm;;;PP;CCGT;Gas;;684,0;{u'GEO': [u'GEO44499', u'GEO44500'], u'ENTSOE': [u'49W0000000000431'], u'CARMA': [u'CARMA10793'], u'OPSD': [u'OEU9', u'OEU10']};1988,0;1990,0;8,0
France;0,0;RTE;Nuclear;47,73252;2,51772;Dampierre;;;PP;Steam Turbine;Nuclear;;3560,0;{u'GEO': [u'GEO2862'], u'ENTSOE': [u'17W100P100P0203V', u'17W100P100P0206P', u'17W100P100P0204T', u'17W100P100P0205R'], u'CARMA': [u'CARMA10152'], u'OPSD': [u'OEU192', u'OEU191', u'OEU193', u'OEU190']};1971,0;1970,0;4,0
France;0,0;RTE;Nuclear;44,63251;4,75105;Cruas;;;PP;Steam Turbine;Nuclear;;3660,0;{u'GEO': [u'GEO2825'], u'ENTSOE': [u'17W100P100P02000', u'17W100P100P0201Z', u'17W100P100P0202X', u'17W100P100P0199X'], u'CARMA': [u'CARMA9740'], u'OPSD': [u'OEU186', u'OEU189', u'OEU188', u'OEU187']};1973,0;1970,0;4,0
Spain;0,0;SEDE;Natural Gas;37,216397;-6,943633;Cristobal_colon;;2006,0;PP;CCGT;Gas;2006,0;390,94;{u'GEO': [u'GEO43797'], u'ENTSOE': [u'18WCOL4-12345-02'], u'CARMA': [u'CARMA9688'], u'OPSD': [u'OEU5093']};2006,0;;
Netherlands;0,0;Tennet_Q3;Natural Gas;52,07659;4,29065;Edh;;;PP;CCGT;Gas;;112,0;{u'GEO': [u'GEO44498'], u'ENTSOE': [u'49W0000000000342'], u'CARMA': [u'CARMA9232', u'CARMA10543', u'CARMA10364'], u'OPSD': [u'OEU35']};1984,0;1990,0;8,0
Spain;0,0;SEDE;Hard Coal;42,612447;-6,5648300000000015;Compostilla;;1984,0;PP;Steam Turbine;Coal;1972,0;1005,14;{u'GEO': [u'GEO43678'], u'ENTSOE': [u'18WCOM4-12345-0S', u'18WCOM5-12345-0I'], u'CARMA': [u'CARMA9168'], u'OPSD': [u'OEU4669', u'OEU4667', u'OEU4668']};1984,0;;
Slovenia;0,0;http://www.nek.si/en/about_nuclear_technology/technical_data/;Nuclear;45,93833;15,51554;Krško;;2006,0;PP;Steam Turbine;Nuclear;2006,0;727,0;{u'GEO': [u'GEO3913'], u'ENTSOE': [u'28W-G-000000119L'], u'CARMA': [u'CARMA23150'], u'OPSD': [u'OEU5622']};2006,0;;
Germany;0,0;;Hard Coal;51,550753;7,187481;Herne;;2013,0;CHP;Steam Turbine;Coal;1989,0;449,0;{u'GEO': [u'GEO44213'], u'ENTSOE': [u'11WD7HERN2S--KWU'], u'CARMA': [u'CARMA17557'], u'OPSD': [u'BNA0450']};2013,0;;
Germany;0,0;;Natural Gas;50,861708;6,842353;Knapsack;;2013,0;PP;CCGT;Gas;2006,0;1230,0;{u'GEO': [u'GEO44314'], u'ENTSOE': [u'11WD7KWKN----KW1', u'11WD7KWKN1GBL203'], u'CARMA': [u'CARMA22511'], u'OPSD': [u'BNA0548a', u'BNA0548b']};2013,0;;
Germany;0,0;;Natural Gas;52,48891639;13,49696159;Klingenberg;;2017,0;CHP;Steam Turbine;Gas;1981,0;164,0;{u'GEO': [u'GEO43189'], u'ENTSOE': [u'11WD8KLIN5X----0'], u'CARMA': [u'CARMA22458'], u'OPSD': [u'BNA0081']};2017,0;;
Sweden;0,0;Nordpool;Oil;56,152251;14,833830999999998;Karlshamn;;;PP;Steam Turbine;OilOther;;996,0;{u'GEO': [u'GEO42894'], u'ENTSOE': [u'46WPU0000000005Z'], u'CARMA': [u'CARMA21326'], u'OPSD': [u'OEU5461', u'OEU5462', u'OEU5460']};1978,0;1990,0;8,0
Germany;0,0;;Lignite;51,83444099;14,45903778;Jänschwalde;;1996,0;PP;Steam Turbine;Lignite;1981,0;2790,0;{u'GEO': [u'GEO44195'], u'ENTSOE': [u'11WD8JAEN1L----Z'], u'CARMA': [u'CARMA20075'], u'OPSD': [u'BNA0788', u'BNA0785', u'BNA0786', u'BNA0789', u'BNA0790', u'BNA0787']};1996,0;;
Germany;0,0;;Natural Gas;48,76702;11,580033;Ulrich_hartmann_irsching;;2011,0;PP;CCGT;Gas;2010,0;1407,0;{u'GEO': [u'GEO44306', u'GEO44305'], u'ENTSOE': [u'11WD2IRSC000179N'], u'CARMA': [u'CARMA65986', u'CARMA19580'], u'OPSD': [u'BNA0994', u'BNA0995']};2011,0;;
Germany;0,0;;Oil;48,761412;11,503001;Ingolstadt;;1974,0;PP;Steam Turbine;OilOther;1973,0;772,0;{u'GEO': [u'GEO44469'], u'ENTSOE': [u'11WD2INGO0001783'], u'CARMA': [u'CARMA19389'], u'OPSD': [u'BNA0378', u'BNA0379']};1974,0;;
Germany;0,0;;Natural Gas;51,36787;6,7167;Huckingen;;2011,0;PP;CCGT;Gas;1975,0;606,0;{u'GEO': [u'GEO44335', u'GEO44467'], u'ENTSOE': [u'11WD7HUCK2G--KWR'], u'CARMA': [u'CARMA18741'], u'OPSD': [u'BNA0485', u'BNA0486']};2011,0;;
Germany;0,0;;Hard Coal;52,38279238;8,996004114;Heyden;;1987,0;PP;Steam Turbine;Coal;1987,0;875,0;{u'GEO': [u'GEO44199'], u'ENTSOE': [u'11WD2HEKW000297X'], u'CARMA': [u'CARMA17614'], u'OPSD': [u'BNA0793']};1987,0;;
Germany;0,0;;Natural Gas;51,40313;7,4155;Cuno_herdecke;;2007,0;CHP;CCGT;Gas;2007,0;417,0;{u'GEO': [u'GEO44313'], u'ENTSOE': [u'11WD7GARE5XHEKWQ'], u'CARMA': [u'CARMA17529'], u'OPSD': [u'BNA0442']};2007,0;;
Netherlands;0,0;Tennet_Q2;Hard Coal;52,40537;4,84482;Hemweg_hw;;;PP;Steam Turbine;Coal;;650,0;{u'GEO': [u'GEO44520'], u'ENTSOE': [u'49W000000000045Y'], u'CARMA': [u'CARMA17454'], u'OPSD': [u'OEU15']};1980,0;1975,0;5,0
Germany;0,0;;Hard Coal;49,177334;9,206318;Heilbronn;;2010,0;CHP;Steam Turbine;Coal;1965,0;1028,0;{u'GEO': [u'GEO44464'], u'ENTSOE': [u'11WD4HLBR1CS---A'], u'CARMA': [u'CARMA17333'], u'OPSD': [u'BNA0433', u'BNA0434', u'BNA0432']};2010,0;;
France;0,0;RTE;Hard Coal;49,47553;0,14711;Havre;;;PP;Steam Turbine;Coal;;580,0;{u'GEO': [u'GEO3020'], u'ENTSOE': [u'17W100P100P0238C'], u'CARMA': [u'CARMA24746'], u'OPSD': [u'OEU77']};1974,0;1975,0;5,0
Finland;0,0;EnergyAuthority;Hard Coal;60,182557;24,969299;Hanasaari;;;PP;Steam Turbine;Coal;;212,0;{u'GEO': [u'GEO44261'], u'ENTSOE': [u'44W-T-YT-000001Q'], u'CARMA': [u'CARMA16764'], u'OPSD': [u'OEU1184']};1970,0;1975,0;5,0
Germany;0,0;;Nuclear;48,51608;10,39822;Gundremmingen;;1984,0;PP;Steam Turbine;Nuclear;1984,0;1288,0;{u'GEO': [u'GEO3430'], u'ENTSOE': [u'11WD7KRBG1K-KW-V'], u'CARMA': [u'CARMA16304'], u'OPSD': [u'BNA0382']};1984,0;;
Spain;0,0;SEDE;Hard Coal;42,816278;-4,852454;Guardo;;2008,0;PP;Steam Turbine;Coal;1964,0;485,85;{u'GEO': [u'GEO43837'], u'ENTSOE': [u'18WGUA2-12345-0J', u'18WGUA1-12345-0T'], u'CARMA': [u'CARMA16182'], u'OPSD': [u'OEU4557', u'OEU4558']};2008,0;;
Germany;0,0;;Nuclear;52,035641;9,413497;Grohnde;;1985,0;PP;Steam Turbine;Nuclear;1985,0;1360,0;{u'GEO': [u'GEO3414'], u'ENTSOE': [u'11WD2GHKW000296G'], u'CARMA': [u'CARMA15978'], u'OPSD': [u'BNA0251']};1985,0;;
France;0,0;RTE;Nuclear;44,10479;0,84606;Golfech;;;PP;Steam Turbine;Nuclear;;2620,0;{u'GEO': [u'GEO3348'], u'ENTSOE': [u'17W100P100P0211W', u'17W100P100P0212U'], u'CARMA': [u'CARMA15419'], u'OPSD': [u'OEU198', u'OEU199']};1967,0;1970,0;4,0
Sweden;0,0;Nordpool;Nuclear;57,417124;16,673074;Oskarshamn;;2006,0;PP;Steam Turbine;Nuclear;2006,0;2511,0;{u'GEO': [u'GEO4646'], u'ENTSOE': [u'46WPU0000000061P', u'46WPU0000000059C'], u'CARMA': [u'CARMA32933'], u'OPSD': [u'OEU5472', u'OEU5471', u'OEU5473']};2006,0;;
Poland;0,0;ENTSOE;Hard Coal;54,35202520000001;18,6466384;Gdańsk;;;PP;Steam Turbine;Coal;;217,3;{u'GPD': [u'GPD12039'], u'GEO': [u'GEO42488'], u'ENTSOE': [u'19W000000000059Y'], u'CARMA': [u'CARMA14778']};1979,0;1975,0;5,0
Greece;0,0;Geological Society of Greece;Lignite;40,4685079;22,9945421;Kardia;;;PP;Steam Turbine;Lignite;;1103,0;{u'GPD': [u'GPD8813'], u'GEO': [u'GEO42766'], u'ENTSOE': [u'29WAISKARDIAII-Z', u'29WAISKARDIAIIIY', u'29WAISKARDIAIV-X', u'29WAISKARDIAI--I'], u'CARMA': [u'CARMA21291']};1977,0;1975,0;5,0
Greece;0,0;Public Power Corporation of Greece;Natural Gas;41,1224394;25,4065582;Komotini;;2002,0;PP;CCGT;Gas;2002,0;476,0;{u'GPD': [u'GPD8817'], u'GEO': [u'GEO42769'], u'ENTSOE': [u'29WAISKOMOTIN-IO'], u'CARMA': [u'CARMA22728']};2002,0;;
Bulgaria;0,0;ENTSOE;Nuclear;43,7438119;23,7723634;Npp_kozloduy;;;PP;NaN;Nuclear;;2000,0;{u'GPD': [u'GPD3393'], u'GEO': [u'GEO3906'], u'ENTSOE': [u'32W001100100217D'], u'CARMA': [u'CARMA22997']};1964,0;1970,0;4,0
Portugal;0,0;ENTSOE;Natural Gas;40,1267839;-8,7782562;Lares;;2009,0;PP;CCGT;Gas;2009,0;826,0;{u'GPD': [u'GPD12272'], u'GEO': [u'GEO43562'], u'ENTSOE': [u'16WLARES-------R'], u'CARMA': [u'CARMA24504']};2009,0;;
