l_id;v_id_1;v_id_2;name;operator;ref;length_m;r_ohmkm;x_ohmkm;c_nfkm;i_th_max_a;from_relation;V1_long;V1_lat;V2_long;V2_lat;voltage;wires;cables;frequency
69220;15587;49550;CL32 S4-6 Stenkullen-Horred;;;23299,0631257971;;;;;;12.5577339932651;57.3802884785462;12.4559253128414;57.5791095955113;400000,0;1,0;3,0;50,0
63953;24037;46339;;;;7506,053159739541;;;;;;23.7735979669062;46.8368554067665;23.8566719400309;46.8170132964189;400000,0;1,0;3,0;50,0
74549;62496;52511;;;;890,5746744654241;;;;;;6.63621781871108;60.1292024279338;6.63068241487596;60.1289730309032;300000,0;1,0;3,0;50,0
52445;32681;61704;"Oberbrunn - Silz;OBR-KR-SSI";TIWAG;"415;416";30702,5288752963;;;;;;11.1027178726071;47.2939608590108;11.2869439219167;47.4928625176028;220000,0;1,0;6,0;50,0
30419;58725;31057;;Red Eléctrica de España;;16519,3127428971;;;;;;-6.49170621290397;42.8280907871987;-6.53131401175914;42.6940389886635;220000,0;1,0;3,0;50,0
25150;64515;64615;;;;21178,812354629;;;;;;2.68893387731959;48.005981493687;2.68116839084602;48.1924766177909;225000,0;1,0;3,0;50,0
12960;63000;54561;;RTE;;28977,6031978896;;;;;;2.66019669095763;48.563317028125;2.86678015773915;48.3893184801154;225000,0;1,0;3,0;50,0
55725;3022;7027;;;;613,152891186346;;;;;;16.9905864550795;60.604394790998;16.9788657335441;60.600301889278;400000,0;1,0;3,0;50,0
6957;63042;62151;;;;1163,85938978543;;;;;;-8.94783799566929;39.0142614211165;-8.95704299488151;39.0122330012082;220000,0;1,0;3,0;50,0
11304;64986;21607;;;;13,426256308836901;;;;;;6.58224615274898;51.0563822141773;6.5757168461101;51.0547446015417;220000,0;1,0;3,0;50,0
80331;36544;5890;Lovedean-Fleet;National Grid;VB;40857,9127331905;;;;;;-1.03987491424455;50.9170399455599;-0.881880231674924;51.2508673216506;400000,0;1,0;6,0;50,0
17980;22967;22968;;;;7079,195310393509;;;;;;22.5705721621197;63.4447670074503;22.5053960644903;63.3884412721433;220000,0;1,0;3,0;50,0
38514;430;66019;Leitung 2144;TenneT;2144;9752,04728131073;;;;;;8.76445070892252;53.2266841855798;8.87260984542413;53.1849107672415;220000,0;1,0;6,0;50,0
62725;39728;11515;;RTE;;6960,80556821469;;;;;;5.46646015702032;45.756155328736;5.48047764922125;45.6934655451671;400000,0;1,0;3,0;50,0
11908;55321;21413;;;;5502,19009821453;;;;;;-2.90862555203635;51.5648951891677;-2.97102168819973;51.5482792790309;132000,0;1,0;6,0;50,0
27818;53709;58421;;;;6545,535526633989;;;;;;1.39549588681305;42.3238879181004;1.3615800694011;42.2699228696774;220000,0;1,0;3,0;50,0
40054;63817;32169;Arco-Torbole;;22.271;127,021260807197;;;;;;10.8831369184919;45.8838124932193;10.8814947981526;45.8837190061061;220000,0;1,0;3,0;50,0
32935;41114;59170;Ponte-CH;;22.220;13701,512522059;;;;;;8.4240631853466;46.3794617437608;8.47331004910593;46.4887792054413;220000,0;1,0;3,0;50,0
18293;34021;29966;;RTE;;1470,11844966035;;;;;;-0.236969553238326;49.1307977053031;-0.235536560697099;49.1439947900887;225000,0;1,0;6,0;50,0
51564;27606;33599;304;50Hertz Transmission;304;171,762168656509;;;;;;13.9643618464515;53.1733359931531;13.966948006323;53.1733650154228;220000,0;1,0;3,0;50,0
70968;46913;50401;;;;66093,44968548679;;;;;;36.2465309010136;49.3663692493583;36.6011223999336;48.9200256749632;330000,0;1,0;3,0;50,0
49295;61279;67319;;;;20,128951522874;;;;;;9.4510142159541;45.6564338681056;9.45088791282515;45.6562617015543;380000,0;1,0;3,0;50,0
23069;57505;23758;220kV Plewiska - Leszno;;;541,791861004738;;;;;;16.5276278833928;51.9049694100669;16.5279901739469;51.9097666920789;220000,0;1,0;3,0;50,0
42800;66256;26503;;;;38966,4147836374;;;;;;31.8362476754533;47.0928283724803;31.3686009082158;46.9552820690452;220000,0;1,0;3,0;50,0
15100;8357;29594;;RTE;;13425,5059949725;;;;;;5.55336953877004;45.3282961867268;5.64068570135735;45.2266594635364;225000,0;1,0;1,0;50,0
15932;49224;29692;400kV Miłosna - Stanisławów;PSE Operator;;482,273094238388;;;;;;21.5568219570185;52.2697204922515;21.5482812839541;52.2669797932302;400000,0;1,0;3,0;50,0
53336;68015;27875;Neufinsing - Marienberg;TenneT TSO GmbH;"250;251";31456,3675469661;;;;;;12.0975848919475;47.9288446912511;11.8052609712387;48.0870304931862;220000,0;1,0;6,0;50,0
45083;57634;26812;;Amprion;2319;38,0007521519278;;;;;;7.9395702738285;50.8498201128501;7.93969055824504;50.8494755075594;220000,0;1,0;6,0;50,0
70271;60187;50101;Угличская ГЭС - Вега;;;6950,66004415352;;;;;;38.3610192569982;57.5502024046787;38.2994481062804;57.5218233970264;220000,0;1,0;3,0;50,0
42313;17014;60327;;;Л-330-17;4982,72295794868;;;;;;42.1995917911595;45.0786370642428;42.1936897710263;45.1177806726538;330000,0;1,0;3,0;50,0
26264;36911;64727;431;ČEPS;431;19259,1633747325;;;;;;13.4748857725974;49.7786425634956;13.5089807659349;49.6298271858555;400000,0;1,0;3,0;50,0
64609;12817;46754;San Sebastiano-Castelluccia;;22.289;1317,75808922157;;;;;;14.3568661157729;40.8391960778851;14.3483455999297;40.8506027307994;220000,0;1,0;3,0;50,0
27681;3132;58401;;Red Eléctrica de España;;420,455322676727;;;;;;1.90233181560405;41.3556082203222;1.90627578771518;41.351606407637;220000,0;1,0;3,0;50,0
74308;3162;37247;Eesti EJ — Püssi 330 kV;Elering;L364;56825,46928671889;;;;;;27.9039823740351;59.268521495195;27.066071653595;59.3689387218931;330000,0;1,0;3,0;50,0
80677;6104;40172;;;;9235,514131598271;;;;;;5.51601311965978;50.2897571264333;5.55005771332038;50.2100350314653;70000,0;1,0;3,0;50,0
58826;8973;43023;;;;4404,31956745548;;;;;;-8.85069005086499;38.5501443155118;-8.84575029206082;38.5105641808874;400000,0;1,0;6,0;50,0
72023;7584;17116;SP Transmission Strathaven-?;;;5550,13541364984;;;;;;-4.14916617333219;55.8227092929647;-4.11526512671754;55.7915362980789;275000,0;1,0;6,0;50,0
59906;9713;43658;Sandrà-Colà;;22.217;1970,2969024015;;;;;;10.7737606172528;45.4524308352871;10.7569498381515;45.4674859261899;220000,0;1,0;3,0;50,0
11623;6766;54706;;RTE;;5605,549255129139;;;;;;2.67881909716955;48.7287663624469;2.64826396746519;48.7788533545844;400000,0;1,0;3,0;50,0
51223;3292;27557;;;;1665,1020460242098;;;;;;6.7225698255489;51.4797877133457;6.72322793310175;51.4913419054751;380000,0;1,0;3,0;50,0
584;36553;55586;;RTE;;3728,35872216879;;;;;;2.17836099495747;48.7457382436633;2.14626390154864;48.7325102750983;63000,0;1,0;3,0;50,0
33556;16744;59246;Temelli TM - Adapazarı TM EİH;;;52588,6593628678;;;;;;30.8359019010239;40.5756168754745;30.3181492831975;40.7426307817253;380000,0;1,0;3,0;50,0
9146;8469;20787;;RTE;;456,41639414150495;;;;;;3.64555176345267;44.9680584420462;3.64995696470867;44.9731294271149;225000,0;1,0;3,0;50,0
51431;27333;67596;;RWE;;256,15447265169496;;;;;;8.11383203034358;52.2616579687788;8.11013995452585;52.2621248731303;110000,0;1,0;6,0;50,0
4576;54339;55979;Anlage 2473;Amprion;;260,389715745588;;;;;;9.19488886925179;48.9134592223643;9.20363413230365;48.915396863218;220000,0;1,0;6,0;50,0
11854;32758;21201;;RTE;;2633,38878120678;;;;;;2.63608545016567;48.8935957692475;2.66262106400429;48.9044879342565;225000,0;1,0;6,0;50,0
13688;39892;22315;;;;28055,3342427698;;;;;;5.28694855781921;50.5120394867154;4.92197131064408;50.5104583661653;380000,0;1,0;6,0;50,0
4542;28278;63035;;Red Eléctrica de España;;3319,67059818945;;;;;;-8.35951164857672;43.1663597818794;-8.39901864511969;43.1576036118004;220000,0;1,0;3,0;50,0
11633;2737;20483;;;;9237,54922328343;;;;;;-3.165519145721;55.8915081670595;-3.30886772094698;55.9023361779084;275000,0;1,0;6,0;50,0
42061;60296;60297;;;;14,082556766041401;;;;;;6.00987316086811;59.8633971728448;6.00971299125295;59.8635060016599;300000,0;1,0;3,0;50,0
60811;55379;44216;;;;3596,18856861572;;;;;;3.11738922138503;50.6271352191953;3.11825569462445;50.6598100703678;225000,0;1,0;3,0;50,0
71988;5999;51001;;;;8,36741476035945;;;;;;-3.73067420738161;56.0751059803116;-3.72734163988559;56.0747441824811;275000,0;1,0;3,0;50,0
68297;33950;2612;;E.ON Netz GmbH;"117;118";23709,438679593903;;;;;;12.8512946816897;48.7644397046595;13.1034346835086;48.6667929839894;110000,0;1,0;6,0;50,0
9739;23604;54642;;;;1710,5028565039902;;;;;;16.614198796818;41.1752586181176;16.6117402880671;41.1616746778518;220000,0;1,0;6,0;50,0
8473;6779;55034;RFI Novi-Arquata;RFI;T943;11675,7432483038;;;;;;8.76798338539252;44.7659137321976;8.87704455648253;44.6979736140555;132000,0;1,0;3,0;50,0
16899;22832;56723;;;;24,0682047682254;;;;;;6.14268260775514;46.2963790166469;6.1424235336272;46.2965209639829;220000,0;1,0;3,0;50,0
22961;51724;23741;;;;16560,6726847712;;;;;;24.0268913941738;61.3202717571392;23.9816212864074;61.4665936033211;400000,0;1,0;3,0;50,0
70670;16271;16275;;Svenska Kraftnät;;9168,143208710959;;;;;;19.82482930599;66.8817948462768;19.9064136363494;66.8116381846267;400000,0;1,0;3,0;50,0
74242;55065;37236;National Grid Indian Queens-Landulph;;;49400,6641643916;;;;;;-4.89977983888227;50.3949978205236;-4.24248294923024;50.444854441787;400000,0;1,0;6,0;50,0
964;12818;62503;Klæbu-Viklandet;;;95300,6965757086;;;;;;8.49677871807033;62.6887973768035;9.76009078380664;63.2444878181639;420000,0;1,0;3,0;50,0
12565;30291;55161;"Elana;220kV Toruń Elana - Grudziądz Węgrowo";PSE;pole 08;928,129387397787;;;;;;18.8159250915884;53.4443293721014;18.804678412732;53.4466710786947;220000,0;1,0;3,0;50,0
57181;41983;7942;;;;873,4348450444651;;;;;;-7.12493476976232;41.137818877654;-7.11439275976911;41.1330719186871;220000,0;1,0;3,0;50,0
13941;27689;22364;;;;12495,049307148201;;;;;;-6.49391301423093;53.4112734797952;-6.60823441391855;53.358496909046;220000,0;1,0;3,0;50,0
6276;54102;29283;;;TB-6;1103,6843726418801;;;;;;21.4563278624579;51.6617588454001;21.4669005966108;51.6652128184545;110000,0;1,0;3,0;50,0
58800;42117;43015;;;;95709,7388733009;;;;;;-8.85828174432163;38.5729473047463;-8.76386131684269;37.9975899994926;400000,0;1,0;3,0;50,0
51155;61500;33540;;Tennet;3016;1219,2024666916302;;;;;;8.70139472519514;51.7046793140022;8.70347926581194;51.7155714964176;380000,0;1,0;12,0;50,0
68943;64155;49373;ligne 225 kV & 63 kV Revigny - Chancenay;RTE;;2585,06691466793;;;;;;4.98207156759211;48.6990357052986;4.99852477492357;48.6768589134012;225000,0;1,0;3,0;50,0
73195;62325;3062;"536;538";50Hertz;536;56,4719834480229;;;;;;11.5165790003548;51.5820828769853;11.5165549994374;51.5843592162484;380000,0;1,0;3,0;50,0
2977;26751;62790;;Lechwerke;;6619,90265389759;;;;;;10.2797528253619;47.8049303857551;10.2663750074574;47.8636699895184;220000,0;1,0;9,0;50,0
434;36553;55567;;RTE;;915,791053628679;;;;;;2.17836099495747;48.7457382436633;2.16554281416384;48.7499784804196;225000,0;1,0;6,0;50,0
49997;58106;27381;;;;20297,4890531172;;;;;;36.7109323881935;55.2330173005924;36.6460109629472;55.0611518144419;220000,0;1,0;3,0;50,0
79416;20212;39472;Tauern - Weißenbach;Austrian Power Grid AG;"221;222";68271,6566621199;;;;;;14.2077767395965;47.5745696342458;13.4246375129952;47.3739204359248;220000,0;1,0;6,0;50,0
25745;55283;58036;220kV Skawina - Klikowa / Wanda;;;23182,465532611;;;;;;19.803082479048;49.9764657237081;20.084204967771;50.0219618174997;220000,0;1,0;6,0;50,0
56216;37104;41402;;RTE;;850,598673110117;;;;;;-1.88297108989083;47.2783862137414;-1.87044727563697;47.2861212715578;225000,0;1,0;3,0;50,0
12069;7231;55142;Monk Fryston-Poppleton;National Grid;XC / XCP;37620,618891521;;;;;;-1.13154484095074;53.9749612097677;-1.2664654674276;53.7563298124826;275000,0;1,0;6,0;50,0
24047;43926;57777;;;;316,999937956397;;;;;;8.95368125793136;49.5674432054231;8.9524796861559;49.5713091128879;220000,0;1,0;18,0;50,0
6315;23916;29288;;;;35,4653764613451;;;;;;5.95240406938727;49.4970382870071;5.95280387614969;49.4968077100237;220000,0;1,0;2,0;50,0
69076;33568;2675;Bois Tollot - Chamoson;RTE;;9179,67067251191;;;;;;6.14123102008753;46.3058219640043;6.0556961787904;46.2506365511538;400000,0;1,0;3,0;50,0
24010;67950;57772;;;;26786,8366044021;;;;;;30.532628165825;59.7136960028757;30.2236996057414;59.567609311743;330000,0;1,0;3,0;50,0
15270;10379;22568;;Калугаэнерго;;26772,5255873504;;;;;;36.3408017767005;54.4344839132837;36.3756031503935;54.6101125776563;220000,0;1,0;3,0;50,0
25760;12024;58039;220kV Połaniec - Klikowa;;;16545,493974175803;;;;;;20.9450319554245;50.0638027865546;21.1463926328186;50.1056037719004;220000,0;1,0;3,0;50,0
22315;57522;23641;;RTE;;60,842138575323;;;;;;6.05830115817194;44.4465591979953;6.05812975961573;44.4471059128727;225000,0;1,0;3,0;50,0
28062;20419;58453;"Bandırma DGKÇS TM  - Bursa DGKÇ TM EİH;Bandırma DGKÇS TM - Bursa DGKÇ TM EİH";;;114223,33735976;;;;;;29.0736651109884;40.2940756801221;27.7527651086478;40.2521081057933;380000,0;1,0;3,0;50,0
33265;8287;31328;"Nocera-San Valentino;Nola-San Valentino;Nocera-San Valentino";;22.275;98,4884952542769;;;;;;14.5825721393;40.792646134755;14.5834837945387;40.7950424907418;220000,0;1,0;3,0;50,0
10235;57989;20806;220kV Chmielów - Stalowa Wola/Abramowice;;;75609,8784939888;;;;;;22.0577660075712;50.6344807652194;22.5840903716451;51.1963351474869;220000,0;1,0;3,0;50,0
11054;28102;20281;;RTE;;848,981709411167;;;;;;5.79630669707473;46.0628034790458;5.80475185831666;46.0559538031446;400000,0;1,0;6,0;50,0
11994;15259;20301;;;;45,7870780495278;;;;;;17.873256970961;50.7463466798325;17.8818071769478;50.7517928126488;110000,0;1,0;3,0;50,0
79914;33303;5638;;RTE;;7926,80812043825;;;;;;2.25916017229209;49.1521715670747;2.2589411859609;49.2176015501642;400000,0;1,0;6,0;50,0
50257;59932;27405;;DB_Energie;;192,672138107737;;;;;;6.67883912064144;51.6558062986481;6.67637576046933;51.6566368918182;110000,0;1,0;4,0;16,7
52682;4897;61743;;Red Eléctrica de España;;16368,7432935652;;;;;;-3.78056865300116;42.34104786756;-3.65056592609347;42.4452162139671;220000,0;1,0;3,0;50,0
80116;54331;39847;;;;11480,3791173924;;;;;;5.42041080663116;50.58591552249;5.52320488775329;50.6547224940176;150000,0;1,0;6,0;50,0
73290;21578;3075;400kV Morzyczyn - Dunowo;;;128425,26581432301;;;;;;16.0951087079343;54.1267624089943;14.8963773251558;53.3546209327705;400000,0;1,0;3,0;50,0
79982;5677;39785;;RTE;;50000,9476836926;;;;;;0.735476659600931;49.343471807189;1.01233637766046;49.6571326491137;400000,0;1,0;3,0;50,0
12253;63975;21211;;RWE;2617;178,972434196255;;;;;;7.70300622010942;51.6784009857526;7.71587472782178;51.6746596478838;110000,0;1,0;6,0;50,0
64830;8504;46918;;;;209,62678049998797;;;;;;37.5026832548228;55.6071830606197;37.4984154971063;55.6040490851313;220000,0;1,0;6,0;50,0
66223;10701;13888;;;;219,114916387016;;;;;;40.3936061268272;56.167017454233;40.3898543328672;56.1705022490923;220000,0;1,0;6,0;50,0
71320;11641;50594;;;;4293,00553807312;;;;;;-1.44963281451709;54.9733486517776;-1.4821496085848;55.0036732823018;275000,0;1,0;6,0;50,0
16967;49036;29810;"220kV Sochaczew - Ołtarzew;220 kV Ołtarzew - Mory;220 kV Ołtarzew - Mory";;;900,717781884187;;;;;;20.74197245574;52.2270544729115;20.741259805866;52.2365815821712;220000,0;1,0;3,0;50,0
17722;41471;56827;;;;349,66392886729204;;;;;;3.21224000814459;46.9909978049537;3.21261997743175;46.9959842839925;225000,0;1,0;3,0;50,0
30676;31080;24963;;Red Eléctrica de España;;7012,8205124863;;;;;;-3.10899661446271;43.1339344745911;-3.07331768733416;43.1893145570324;220000,0;1,0;3,0;50,0
44233;33099;26692;307;TenneT;307;691,118060246586;;;;;;9.35573081208282;53.8783432677236;9.36184258994986;53.8732792706824;380000,0;1,0;6,0;50,0
63169;11845;11846;;Svenska kraftnät;;30,744263001064102;;;;;;15.2406855161347;63.2353475723446;15.2408279119227;63.2382162959091;400000,0;1,0;3,0;50,0
67112;10916;48375;Osmanca TM - Kurşunlu TM EİH;;;206096,974659025;;;;;;31.1380562498821;40.9163905895708;33.3351729498164;40.7848188482672;380000,0;1,0;3,0;50,0
25233;44546;64627;;;;6570,31005117973;;;;;;-3.29659726071082;40.4645617582168;-3.2278970864796;40.4346552698296;400000,0;1,0;6,0;50,0
22997;57630;23748;;;;671,459499063634;;;;;;8.04373612939762;50.7637926116179;8.04780172471048;50.7687841081938;220000,0;1,0;12,0;50,0
70750;20297;2872;ВЛ 500 кВ Очаково - ТЭЦ-26;;;25925,7658716827;;;;;;37.4433317497616;55.6961125271958;37.6226772161562;55.5718357282553;500000,0;1,0;2,0;50,0
70833;41704;50330;;;;45409,8830268171;;;;;;10.6067503936968;60.7093316751572;10.6391405968891;60.3115641632366;300000,0;1,0;3,0;50,0
8135;26973;21112;;;;11867,748473783899;;;;;;23.2457442228649;42.7862210984413;23.3629355687061;42.8172836301081;110000,0;1,0;3,0;50,0
6467;23254;22235;Нижегородская ГЭС - Вязники;;;102440,87444174099;;;;;;41.8513307669703;56.4232377867357;43.3787475609187;56.6480955323623;220000,0;1,0;3,0;50,0
53026;37047;61793;;;;530,623134771996;;;;;;30.4554197726386;59.8245509618752;30.4365343917359;59.8272438803873;220000,0;1,0;6,0;50,0
29494;58679;58680;;;;89,93095814653009;;;;;;37.3738879898954;55.866137299657;37.3748184648667;55.8667657692008;220000,0;1,0;3,0;50,0
55779;21121;41138;Campochiesa-Vado Ligure;;22.281;31460,421105241403;;;;;;8.42947911622388;44.2746774551481;8.17741413444687;44.074825190004;220000,0;1,0;3,0;50,0
52007;61633;67654;;RWE;4301;1066,0775509316802;;;;;;7.70086966703767;51.6903694872844;7.70345349128939;51.6813668673683;380000,0;1,0;12,0;50,0
36215;25642;25643;"220 kV Niederaußem 4d; Wiesdorf Ltg.";RWE;2429;160,730940313188;;;;;;6.96429910409584;51.0643006815507;6.96488148189453;51.0657097062155;220000,0;1,0;6,0;50,0
7066;10768;63340;Алюминиевая - Полунино;;;96989,42263663949;;;;;;44.9124157937461;49.6326293941214;44.5878767683802;48.8281542970951;220000,0;1,0;3,0;50,0
43084;36836;60445;;RTE;;8090,201350203891;;;;;;2.34986262885072;48.6272079153829;2.26562399991897;48.6087977861111;225000,0;1,0;6,0;50,0
4918;43174;29136;;RTE;;5027,27501189735;;;;;;4.89716307987256;48.0786074084697;4.83099084991831;48.0888809444125;225000,0;1,0;3,0;50,0
33204;7739;59203;;;461;17608,264615801498;;;;;;19.4893849932186;49.086162061366;19.3048931025999;49.0545170824133;400000,0;1,0;3,0;50,0
54746;61915;28081;220kV Herdecke Nord+Süd;RWE;2313;181,51892987525798;;;;;;7.16665180836603;51.3801636963194;7.16840918255636;51.3789434082657;220000,0;1,0;6,0;50,0
57228;36950;42022;;;;14,6155158858321;;;;;;26.6479936514485;50.3018891431108;26.6449735029238;50.2962827672493;750000,0;1,0;3,0;50,0
19130;64009;30063;;Red Eléctrica de España;;30289,5939150067;;;;;;-3.97256200912052;40.0375605608642;-3.62986119609897;40.0992287101274;400000,0;1,0;6,0;50,0
58432;5227;8746;Codrongianos-Oristano;;22.109;91425,3066790367;;;;;;8.71264253442659;40.6527083284636;8.6303425377311;39.8909604128114;220000,0;1,0;3,0;50,0
9650;5137;54279;;Red Eléctrica de España;;168857,127166995;;;;;;-6.55047791129036;42.5728933959038;-4.93759178518029;41.7894087912987;400000,0;1,0;3,0;50,0
15574;4879;29662;;RTE;;36928,1375874371;;;;;;6.35802243973341;45.2841968517802;6.42750640432533;45.6027215731862;225000,0;1,0;3,0;50,0
51884;61592;33638;;;;683,432242653204;;;;;;8.6058429945485;49.1616907641985;8.60277722414686;49.1558713770888;380000,0;1,0;6,0;50,0
80217;55177;39892;;;;2115,11883313485;;;;;;5.27355401832494;50.5336995582458;5.28694855781921;50.5120394867154;380000,0;1,0;6,0;50,0
13159;22416;20717;;;;222,82558777711102;;;;;;-0.873627603818292;53.0792936004865;-0.867293297546999;53.0771873071939;400000,0;1,0;3,0;50,0
45654;60797;32831;"Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Arzberg - Waldsassen - Wiesau;Arzberg - Mitterteich";"TenneT TSO GmbH;E.ON Netz GmbH";"437;248;133;134";9792,17099114001;;;;;;12.2286886177731;49.9974878947144;12.2286014811905;49.9227230807646;380000,0;1,0;12,0;50,0
52171;27693;61660;220kV Hochlarmark Ost/West;RWE;2648;941,627433183807;;;;;;7.0630155096569;51.6759070707744;7.06315816212402;51.6843808979384;220000,0;1,0;6,0;50,0
69382;43112;49641;;;;11929,2232001397;;;;;;7.18784899021885;43.7187569054853;7.31897288531763;43.7471700605854;225000,0;1,0;3,0;50,0
44573;32221;32723;;;Слуцк - ТЭЦ-4;6608,134421572671;;;;;;27.4007548746738;53.8673308158728;27.4241326316278;53.8264730802773;330000,0;1,0;3,0;50,0
6956;31904;29360;220kV Elektrownia Bełchatów - Rogowiec;;;116,838690267182;;;;;;19.3275322647272;51.2696094924717;19.3287194427521;51.2685946962219;220000,0;1,0;3,0;50,0
